"ID","CODE","TYPE","LANGUAGE","CLASSIFIER","LABEL"
"2f547cb5-366a-48ff-a810-1f470dad9b14",76013,"AVAM","de","m","Postbeamter"
"b68aa673-1254-4f9e-add5-d57fc9bd9d93",76015,"AVAM","de","m","Fernmeldesekretär Telecom"
"34709033-31ca-4f47-b401-3b08f3e6bc01",76016,"AVAM","de","m","Posthalter"
"1ac267fa-106d-48e2-a8ad-fd9a6d483748",76017,"AVAM","de","m","Front-Office-Angestellter"
"5324fb20-fccf-4fef-b7c2-fafa61ac334d",76018,"AVAM","de","m","Postassistent (Posthalter)"
"0084e6d2-b9cc-4ffb-9bef-2b7c27039963",76022,"AVAM","de","m","Technischer Operateur Telecom"
"883c24f9-7a1f-4c80-9dd1-aae91fcdb84a",76023,"AVAM","de","m","Technischer Chefoperator Telecom"
"5caa7411-dccf-4493-b6a4-1d52fd8f41c5",76025,"AVAM","de","m","Postcheckassistent"
"96a9d0aa-1087-4797-9663-b1677545be1b",76026,"AVAM","de","m","Postangestellter"
"46bc264b-769c-4c9b-94ec-b40d72bae4a6",76027,"AVAM","de","m","Betriebsangestellter, Post"
"a094422d-50b7-4ace-a038-416e4929c7b9",76101,"AVAM","de","m","Leiter Poststelle"
"e8670953-0fa4-4297-afc7-bc4cc7ae97e5",76103,"AVAM","de","m","Inhaber einer Postagentur"
"e7fb7ab5-f699-4435-ade0-adfe2b7a3992",76200,"AVAM","de","m","Postboten"
"28cf6153-7863-4c41-95d3-89f14dfb4f02",76300,"AVAM","de","m","Uniformierte Postbeamte"
"25cad8ae-189e-477e-b6d8-8200eff71b6e",76302,"AVAM","de","m","Betriebsbeamter (Post)"
"276c80fc-0d6f-48f2-9482-04178313fb5b",76305,"AVAM","de","m","Uniformierter Postbeamter"
"94ac9d7b-e6c3-412d-b637-7d7e758fb48a",76306,"AVAM","de","m","Zustellbeamter"
"15556d4e-6731-43af-87b1-c61d6adbe793",76307,"AVAM","de","m","Briefträger"
"b81bb9a8-6055-46de-81cc-d927c34c9a42",76400,"AVAM","de","m","Büroboten / Weibel"
"3b5fde30-e787-4a11-959c-12c188678f82",76401,"AVAM","de","m","Bankdiener"
"69484133-5cf3-4837-b129-4076b05c0089",76404,"AVAM","de","m","Weibel"
"edf7d374-57c4-4da0-8d31-140aadfb5fb3",76405,"AVAM","de","m","Gerichtsweibel"
"c35b6684-c983-40e1-b2eb-743d7edfc8ac",76407,"AVAM","de","m","Kanzleiweibel"
"142a3ff7-1592-4f3c-80e4-198521e0d3e7",76408,"AVAM","de","m","Schulhausweibel"
"072b2869-4d8b-407c-bdd1-8953f8c21c86",76500,"AVAM","de","m","Telephonisten"
"169c77b9-246a-4485-88d2-6e3989dc4598",76501,"AVAM","de","m","Telephongehilfe"
"059ea994-2528-4cbd-a8c5-c5433f74e5c5",76503,"AVAM","de","m","Telephonist"
"8e3635d6-f208-40f1-88c6-a21755e2ab69",76505,"AVAM","de","m","Telephonist-Receptionist"
"2729ff0f-5b28-4a27-a092-3d7fb1628e2b",76601,"AVAM","de","m","Fluglotse"
"4b685b85-12d5-4c52-bc50-d6bc416184c4",76602,"AVAM","de","m","Telegraphist"
"ffbe60fd-4dea-4c14-853c-732a99b63a93",76606,"AVAM","de","m","Schiffsfunker"
"5b462bc9-7af8-4902-9d2f-51b2b7ff35ce",77000,"AVAM","de","m","Transport- und Speditionsarbeiter"
"c91fbdf6-92d1-4386-9b93-29e2ebb35247",77002,"AVAM","de","m","Beifahrer"
"31fbe488-a7ba-4f5a-b5f9-9ca8fdfe8f54",77003,"AVAM","de","m","Güterarbeiter"
"e8baa45d-ec1d-4c02-877c-9a33ee4ffde4",77004,"AVAM","de","m","Transportarbeiter"
"1361afbf-dbb9-4a1d-a739-08732954bd6b",77005,"AVAM","de","m","Staplerfahrer"
"4e0d0473-b9d1-4430-98f7-63643962cd8d",77006,"AVAM","de","m","Bote/Chauffeur"
"0064fb0a-3673-4e85-9af6-c58df00b959a",77008,"AVAM","de","m","Speditionsarbeiter"
"9ba64865-7d30-4fcc-984d-f230bce2bf79",77101,"AVAM","de","m","Dienstmann"
"2d998c7d-760f-4012-afb8-111dd36734a4",77200,"AVAM","de","m","Ausläufer"
"12986d6a-7291-42c3-ae2b-586c5af2187a",77202,"AVAM","de","m","Kurier"
"95a84639-552c-4162-a11f-0e5933001cf7",77203,"AVAM","de","m","Transporteur-Kurier in Spital"
"856e9c1c-0aa7-45ec-887c-98b00d8e903b",77301,"AVAM","de","m","Hilfsarbeiter Verkehr"
"c9c9ddd6-815e-4eb8-9b05-9d8bbfdbe311",77302,"AVAM","de","m","Strasseninspektor"
"d2634273-357d-4c40-b7c6-acdcd63c3736",77303,"AVAM","de","m","Zügelmann"
"7ccadb5a-ce94-45e3-8c98-94c059ed36c4",77304,"AVAM","de","m","Transporteur-Verpacker"
"e53e367c-8948-459d-82c2-ae6e4c9b1162",77305,"AVAM","de","m","Transporteur"
"5eb7925b-9793-443f-8058-158f507425a2",78000,"AVAM","de","m","Betriebsleitung / Kader"
"1c76a864-8c45-4b98-b39e-93b59a31e5e9",78010,"AVAM","de","m","Betriebsleiter Gastro ohne Fähigkeitsausweis"
"82c8a94b-4349-4827-9b4e-7d35de562ccb",78014,"AVAM","de","m","Betriebsleiter Gemeinschaftsgastronomie eidg.dipl."
"02532c91-925a-4772-8c23-053ea535cde4",78015,"AVAM","de","m","Betriebsleiter (eidg. Diplom Restaurateur) (G3)"
"51644e47-6907-453d-ac3d-cbe0409af0ab",78023,"AVAM","de","m","Betriebsleiter mit Zertifikat GastroSuisse (G1)"
"ad399a81-a459-499c-8fba-fc7240a2cea9",78026,"AVAM","de","m","Food-& Beverage-Manager"
"c9fe9aff-615f-434f-9ca2-391407cfce99",78027,"AVAM","de","m","Hotelier-Restaurateur HF"
"1aec3ca6-dd67-4b3a-b434-e817643a8904",78028,"AVAM","de","m","Betriebsleiter mit Diplom GastroSuisse (G2)"
"7983d4e4-702c-4f93-9085-0609841e37bf",78100,"AVAM","de","m","Leiter von Pensionen und Kostgebereien"
"ac2a3ea1-2531-4138-902a-de80c6710125",78202,"AVAM","de","m","Heimleiter"
"6612f832-6cce-4746-abe9-d978d0bfa73e",78203,"AVAM","de","m","Heimleiter, dipl."
"834fa194-1dad-4ac8-8c60-11a08b59db57",78319,"AVAM","de","m","Portier/Chasseur/Chauffeur"
"70aca408-5451-42c4-9744-5af2073da5ef",78320,"AVAM","de","m","Hotel-Gouvernante"
"567609a0-3eaa-4309-b494-0ca6daae0cbd",78321,"AVAM","de","m","Hauswirtschaftsleiter im Gastgewerbe mit eidg. FA"
"734d04bf-866d-427f-9da6-13adf9271a0f",78323,"AVAM","de","m","Hauswirtschaftlicher Betriebsleiter mit eidg. FA"
"9b783644-54a5-4d2a-a9c4-8e952126e9fb",78324,"AVAM","de","m","dipl. Hauswirtschaftsleiter mit eidg. Diplom"
"96a19a5b-a8d9-4f99-8d59-fb6e0f27130d",78325,"AVAM","de","m","Zimmerbursche/Lingerie"
"13b2ac94-ef0d-4936-bdcf-db85a6b3d677",78326,"AVAM","de","m","Hauswirtschaftlicher Betriebsleiter HF"
"aa997bd9-b01b-4ba4-a4b9-116dad68f472",78400,"AVAM","de","m","Hotel- und Gastronomiefachassistenten"
"e2d8a678-b73a-42ed-9c34-b43b0b9f997e",78401,"AVAM","de","m","Hotelfachassistent"
"6c24e9bc-20c7-4a55-ae9f-946430356142",78406,"AVAM","de","m","Gastronomiefachassistent"
"a40a3b64-666b-4643-9f7a-c1c5612a0055",78407,"AVAM","de","m","Hotelfachmann EFZ"
"ecf5cf3f-75f2-4936-84fe-9099d5b18549",78408,"AVAM","de","m","Hotellerieangestellter EBA"
"260e7b69-9c1f-4099-9b04-9af4a6f2c18a",78600,"AVAM","de","m","Service Kader"
"854531a5-ecb0-4bc5-9cc9-7be2a651611d",78601,"AVAM","de","m","Chef de service/Maître d'hôtel ohne eidg. Diplom"
"0b824a41-5e8e-4cf4-9b30-0c0e418082ec",78607,"AVAM","de","m","Restaurationsleiter mit eidg. FA"
"8d69a848-9de7-444e-807e-9503c8e2c31a",78608,"AVAM","de","m","dipl. Restaurationsleiter mit eidg. Diplom"
"6b6ba7a4-6786-4bce-b2ce-7609f4fd10b0",78700,"AVAM","de","m","Service"
"2c64456d-03d7-47fb-af83-3299257d9c36",78707,"AVAM","de","m","Weinkellner"
"ee8caa00-d6d3-49f6-8fe0-51348189768c",78708,"AVAM","de","m","Servicefachangestellter mit Lehre"
"19c6809e-f4e3-43ff-8a5e-d3a515ba2af3",78709,"AVAM","de","m","Servicefachangestellter"
"bbd86c80-669b-47bf-9995-909aaaebc186",78710,"AVAM","de","m","Chef de rang"
"ba3f8bad-fbe7-4746-886f-c8fd7307cfce",78722,"AVAM","de","m","Servicemitarbeiter ohne Lehre"
"9c0ed10e-cbe2-405f-881e-fa3db30531ca",78724,"AVAM","de","m","Barman"
"62a2cb89-7407-4457-81b7-d654b945d405",78725,"AVAM","de","m","Buffetmitarbeiter"
"5027304a-d8c0-4d85-bd84-3aff67c85e13",78800,"AVAM","de","m","Stewards / Pursers"
"6bae4db5-6543-4012-b898-51bd99bde9d4",78801,"AVAM","de","m","Airsteward"
"e73bec9e-2fde-4d7a-9f84-9fc0b12ef637",78802,"AVAM","de","m","Bahnsteward"
"f75e206b-636a-49b9-baa6-513a40c509a4",78803,"AVAM","de","m","Flugsteward"
"5b873ecf-2edd-4516-b7cc-a1d767229fd5",78804,"AVAM","de","m","Schiffssteward"
"dd048df1-51a6-4ded-8807-28673c335f55",78807,"AVAM","de","m","Schlafwagenkontrolleur"
"874a91a8-566e-495d-bab5-19562ceeb42c",78808,"AVAM","de","m","Flight attendant"
"e4d50fdf-e8ed-4873-9b3b-faf999d7ec78",78809,"AVAM","de","m","Zugsteward"
"6ee3f782-491b-4588-afb3-110a6c334db2",78810,"AVAM","de","m","Messesteward"
"185e14cc-7075-4c84-be55-21354a74d221",78812,"AVAM","de","m","Hostess"
"29415fed-89ad-4ce0-a54d-0761d55bab96",79001,"AVAM","de","m","Koch"
"a0854376-35a4-4cde-8c51-60969f307dac",79002,"AVAM","de","m","Koch, Diätkoch"
"bc71f07c-332c-4f62-a649-c847b4ed44b8",79003,"AVAM","de","m","Hilfskoch"
"8396673b-d0d5-4f7d-8921-04b10a904d54",79004,"AVAM","de","m","Koch, Chef de partie"
"d49548bb-ba2c-4b59-9c89-d4ea35e82e66",79007,"AVAM","de","m","Koch, Küchenchef"
"588dcbe6-b632-41b4-872c-25c4580932b5",79008,"AVAM","de","m","Pizzaiolo"
"9bf20bcb-be27-46ad-859f-0ed38ec53183",79010,"AVAM","de","m","Spital- und Heimkoch mit eidg. FA"
"59422446-920c-4071-8bc6-354dadc14bb5",79011,"AVAM","de","m","dipl.Küchenchef/Produktionleiter mit eidg. Diplom"
"0b5ebdbb-d091-4ba9-8da7-79382f32fed3",79013,"AVAM","de","m","Küchenangestellter EBA"
"f8355873-6252-4b60-b6cd-d43fd97b80f2",79036,"AVAM","de","m","Koch, Commis de cuisine"
"94bcb3a0-29ff-4ddf-bb53-bb01b15d10c2",79037,"AVAM","de","m","Koch, Sous-Chef"
"6f73a463-243b-4cf6-aa95-48bfb99e2189",79038,"AVAM","de","m","Koch, Alleinkoch"
"7d16ecac-e78e-4b46-a29f-ad9df5156fa9",79039,"AVAM","de","m","Gastronomiekoch mit eidg. Fachausweis"
"5e44bbc1-89bb-4b21-b811-7a1da6b4e924",79040,"AVAM","de","m","Pizzaiolo dipl. TI"
"4d1d7f22-9ccd-4764-8967-5af87d18f30a",79100,"AVAM","de","m","Küchen- und Officehilfsmitarbeiter"
"48b1d2d7-d1db-47d6-8990-a32f6a7c04da",79116,"AVAM","de","m","Küchengehilfe/Officehilfsmitarbeiter"
"84224427-c182-49b2-87ae-fcbadea423a1",79128,"AVAM","de","m","Übrige Berufe in Hotellerie und Gastronomie"
"80a00146-d627-45e1-af57-c0a21061eec6",79129,"AVAM","de","m","Restaurationsangestellter EBA"
"5d7de921-8021-4861-988c-3c2271044c7f",79200,"AVAM","de","m","Empfang"
"50b35127-b7a0-490c-9013-ada5b38f96e8",79201,"AVAM","de","m","Hotelconcierge"
"8755be6d-be52-4cb2-ab77-627d8a9a790b",79204,"AVAM","de","m","Night Auditor"
"0a12dc01-64bd-4d18-8d54-7f202aa0ea7a",79213,"AVAM","de","m","Hotelreceptionist"
"eb91f68e-a33b-42e8-9ea6-e53caa774417",79214,"AVAM","de","m","Chef de réception / Hotel"
"5e85ed9e-c2b7-41ed-a736-7cb4fa1cd26c",79216,"AVAM","de","m","Hotelempfangs- u. administrationsleiter eidg. FA"
"0a04c619-8dff-4631-abc4-23e68d2b78de",79501,"AVAM","de","m","Hausbeamter, privat"
"a5cbc436-9bbf-4379-8da4-d38461967dae",79502,"AVAM","de","m","Haushälter"
"4675e821-d749-46ff-b3cb-fc2281b02007",79503,"AVAM","de","m","Haushaltleiter dipl."
"6b8e7ca8-40a9-4b6b-a2b1-f1dd94279e20",79504,"AVAM","de","m","Hausverwalter"
"958cfbd8-ec4c-4200-a5c3-28e9a274eae7",79505,"AVAM","de","m","Fachmann Hauswirtschaft"
"114169b8-e915-4239-abbe-5d4e2e355e6f",79600,"AVAM","de","m","Hausangestellte"
"cc8753d9-8469-4067-a8a0-067714e5fff1",79601,"AVAM","de","m","Haushalthilfe"
"583fde3c-36f5-447b-b485-8811e5f2d427",79602,"AVAM","de","m","Haushaltlehrling"
"b2fbb2e8-2031-415b-972b-9d151cb47aa6",79604,"AVAM","de","m","Bäuerlich-hauswirtschaftlicher Angestellter"
"67262450-be8d-49d5-b240-3ba030fd53fe",79606,"AVAM","de","m","Hausbursche"
"088fdcf1-e9de-4d19-99ff-9ad389ec17d1",79607,"AVAM","de","m","Au-pair-Bursche"
"4628129e-6a18-426d-93f7-478425a2b972",79608,"AVAM","de","m","Hauswirtschaftlicher Angestellter"
"ac72c8ad-f7b1-4e72-a577-6101852a3774",79609,"AVAM","de","m","Praktikant"
"80f812ed-84d5-4afd-80c1-e09036a520f4",79610,"AVAM","de","m","Hauswirtschaftlicher Betriebsangestellter"
"66fc2396-d82f-446e-bb97-daace566e041",79612,"AVAM","de","m","Hauswirtschaftlicher Betriebsassistent"
"eb78be66-0a31-40a7-a779-baa19e507c5b",79613,"AVAM","de","m","Bäuerlich-hauswirtschaftlicher Berater"
"53c76b22-253d-4295-b12c-9c1b9ac315a0",79614,"AVAM","de","m","Hauswirtschaftlicher Spitalangestellter"
"825e21d8-b98f-4b74-8200-44086c21d023",79615,"AVAM","de","m","Hauswirtschaftspraktiker EBA"
"ee92b22e-b1c1-4f33-993f-65fa84696d5d",79616,"AVAM","de","m","städtischer Haushälter"
"4f750eed-a065-4512-9076-d20e93b98072",79617,"AVAM","de","m","Betriebsassistent in der Hauswirtschaft"
"4fc8b1f3-0da0-4d00-b1a0-42d12ce54f54",79618,"AVAM","de","m","Hauspflegehilfe"
"0991a3ce-50bd-4db1-afc0-3e122714820d",79619,"AVAM","de","m","Hauswirtschaftlicher Betriebsgehilfe (Gastgewerbe)"
"9ee0adf9-5743-4309-b4a2-c723cb8c135f",79702,"AVAM","de","m","Familienpfleger"
"179c8da1-7211-4891-9839-182a5b182dc6",79704,"AVAM","de","m","Hauspfleger"
"70cc9e26-fb09-43bc-bd2d-0311cc9e3a56",79800,"AVAM","de","m","Kinderhüter"
"5d284972-f42b-4c0b-88c2-8813a32a8260",79801,"AVAM","de","m","Kinderbetreuer"
"98152af3-1570-497c-9b6f-bb9ca38a1f51",79802,"AVAM","de","m","Kinderpfleger"
"73f24ebb-6bbb-4935-b4fd-21e521fbbb1d",79803,"AVAM","de","m","Nurse"
"ecab0538-d703-4dfe-989e-8215027f62d9",79804,"AVAM","de","m","Kinderheimgehilfe"
"101d59a8-293b-4e47-8476-55215c1fd7f2",79900,"AVAM","de","m","Übrige hauswirtschaftliche Berufe"
"edf44524-35bb-436d-a5f4-fb869cbfd949",79903,"AVAM","de","m","Hausmann"
"698241ea-c753-48f2-ae4b-6c38e866a811",80001,"AVAM","de","m","Kaminfeger"
"5f90b7c4-9ccb-4b86-873f-576028703d0b",80002,"AVAM","de","m","Kaminfegermeister"
"7b64143f-09ce-4d28-964b-9fb6f8a8de8b",80100,"AVAM","de","m","Raum- und Gebäudereiniger"
"409f22b9-887a-42a7-a0c9-adbc766b6746",80101,"AVAM","de","m","Raumpfleger"
"d075d6f5-34a8-49df-8903-441e512f2510",80102,"AVAM","de","m","Gebäudereinigungsfachmann mit eidg. FA"
"9c735ff0-b489-416e-a58c-689702985463",80103,"AVAM","de","m","Materialverwalter"
"1998c292-18aa-41df-8244-6e3b6f068371",80104,"AVAM","de","m","Hilfsmaterialverwalter"
"ee984682-c20d-4685-a15b-5a9d38510543",80105,"AVAM","de","m","Gebäudereiniger"
"a16166ea-c6ac-4586-a415-7e2c32e76cfe",80106,"AVAM","de","m","Spitalgebäudereiniger"
"dccc8f05-8d47-4dbd-a833-5e2a064c40c2",80107,"AVAM","de","m","Putzequipenchef"
"cf16ca82-7130-4d0c-9aa1-d340bcacda35",80108,"AVAM","de","m","Ausbildner Reinigungszentrale"
"af158afb-ea02-4f97-854f-677b19eb354b",80109,"AVAM","de","m","Chef Reinigungszentrale"
"1a519961-e378-4b15-8b48-67ed56ac0249",80110,"AVAM","de","m","Reinigungsunternehmer"
"974f2338-8db9-47e9-9818-1ff2e4f7a64a",80111,"AVAM","de","m","Reinigungsangestellter"
"a19d48a7-72c6-4975-b63c-963242d88f10",80200,"AVAM","de","m","Hauswarte / Portiers"
"9adb527e-15de-48bd-880c-2aed5d8b76e0",80201,"AVAM","de","m","Hauswart"
"0c95ea20-247d-4df7-ad96-161d8b89cfd6",80202,"AVAM","de","m","Portier in öffentl. Gebäuden"
"9df80f83-41c0-4b64-bdac-fc0c75912511",80203,"AVAM","de","m","Portier"
"a26656f8-6ba5-4dc3-9f70-97185cb10fa0",80204,"AVAM","de","m","Fabrikportier"
"17fae69d-f71d-47c3-a480-6d542f3fb4b9",80205,"AVAM","de","m","Hüttenwart"
"f82a526f-c09d-4219-8f61-c19d1edfc87b",80206,"AVAM","de","m","Sportplatzwart"
"3c4a0fc8-9b8f-4e19-b582-946352149c9f",80207,"AVAM","de","m","Hausmeister"
"8a94d8b9-0be2-4d96-8f13-0c91248ec04d",80208,"AVAM","de","m","Platzwart"
"912d46c3-47fd-4f69-9369-33b5a5896c2c",80209,"AVAM","de","m","Hauswart Verwaltungsgebäude"
"2d1e9224-b6bd-409f-9b7e-eb6f20961455",80210,"AVAM","de","m","Schulhauswart"
"955723a5-555c-4232-86a2-6b51c664eb71",80211,"AVAM","de","m","Logen-Aufsicht"
"bbc441e9-26aa-4099-9875-fcee98d3a06d",80213,"AVAM","de","m","Nachtwächter"
"262b3af1-992a-4db3-b432-710361b5275b",80214,"AVAM","de","m","Wächter-Hauswart"
"ab4f24b6-c5e0-43ac-9444-66ed987dd557",80216,"AVAM","de","m","Abwart Campingplatz"
"22bdb56e-da51-4047-8876-8d67a4dd227a",80218,"AVAM","de","m","Berufshauswart"
"53616708-0e9b-4361-809d-de2c48eb237f",80219,"AVAM","de","m","Verantwortlicher Vergnügungslokale"
"5d0cf863-5adc-44aa-b0e2-cbf00cbb20ee",80220,"AVAM","de","m","Schalterbeamter"
"b399b433-3b85-4567-9448-993ccb841236",80221,"AVAM","de","m","Hauswart mit eidg. FA"
"b2df2036-5172-45e8-9832-d871a4694c46",80222,"AVAM","de","m","Fachmann Betriebsunterhalt EFZ"
"ca0e4c96-acc7-4a8d-a5b9-fb6b74412f47",80300,"AVAM","de","m","Kirchendiener"
"174c4663-af1f-498c-9cfb-81850222e358",80301,"AVAM","de","m","Sakristan"
"5db81d62-3e17-477b-a647-ca860849c339",80302,"AVAM","de","m","Sigrist"
"044c3c6c-30a5-4187-bf15-37c01c535293",80401,"AVAM","de","m","Wäscher"
"98959d7f-1148-4a7e-9f51-35a93fb1e8a7",80402,"AVAM","de","m","Wäschereiangestellter"
"893f5499-98aa-45f9-b3c4-0bdfaf54f5d2",80500,"AVAM","de","m","Kleiderfärber / Chemischreiniger"
"2d5c3a00-3b55-4522-8fdc-a3b28818b70d",80501,"AVAM","de","m","Textilpfleger"
"22aef1e7-ae82-4fba-897c-d46a25f967d4",80502,"AVAM","de","m","Färber"
"7abf08e6-aa4b-4ef7-af01-73151d1a07d9",80503,"AVAM","de","m","Färbereiarbeiter"
"77ed5381-d3c1-4751-8285-040a23cf9bc6",80505,"AVAM","de","m","Textilpfleger dipl. HFP"
"03c888aa-1119-415c-a7f6-b0275b18afe3",80507,"AVAM","de","m","Färbermeister HFP"
"772cad91-e852-4398-bdc9-28ba74459515",80508,"AVAM","de","m","Teppich- und Spannteppichreiniger"
"b91d0e9f-0e4b-4ff9-b527-a22a39a82957",80511,"AVAM","de","m","Textilpfleger EFZ"
"558124d9-8774-46bf-a13f-6bd94dafe615",80600,"AVAM","de","m","Glätter / Textilpfleger"
"d846785b-14af-4205-82b5-093673ace546",80602,"AVAM","de","m","Kleiderbügler"
"be706c31-d811-49c8-899d-cd31f93c58a1",80700,"AVAM","de","m","Übrige Reinigungsberufe"
"948f0f22-4558-4585-a20c-3d1c9014ef86",80701,"AVAM","de","m","Autowäscher"
"b13b22d8-5ff5-4428-8bcc-e9712ff1a630",80702,"AVAM","de","m","Badeanstaltsarbeiter"
"aefaaff1-5cae-4e8f-80ac-ccf55fa89d98",80703,"AVAM","de","m","Eisbahnarbeiter"
"6014a369-dd1c-4719-9859-93b852af4ebf",80704,"AVAM","de","m","Schuhputzer"
"f39b61ba-bd99-4594-96d8-7ac44d5da5b2",80707,"AVAM","de","m","WC-Wärter"
"95f02770-f8cb-407f-9fa9-02cc48cabdc3",80708,"AVAM","de","m","Hilfsarbeiter Reinigung"
"358fb695-2469-42fd-a956-198de59c64cf",80709,"AVAM","de","m","Tankreiniger"
"d3b2d4f7-d756-4ac3-ad0b-50a9d59e8f02",81000,"AVAM","de","m","Bestattungsarbeiter"
"bf9f456d-68f3-4b2f-a183-8099b4a2422b",81001,"AVAM","de","m","Friedhofarbeiter"
"8911a21e-0a76-4384-9212-79f849beba0f",81002,"AVAM","de","m","Krematoriumsarbeiter"
"bf82ab6d-aa40-43e5-990f-1ddb922932c1",81003,"AVAM","de","m","Totengräber"
"0bb3ff96-0f92-49c1-a60b-3974cfb1280d",81101,"AVAM","de","m","Strassenreiniger"
"fd0e6cee-742e-451c-8cfb-828942e74a58",81102,"AVAM","de","m","Müllabfuhr-Arbeiter"
"d813ccf4-9cf4-4eb9-afde-ae93597d7ff2",81104,"AVAM","de","m","Strassenwärter-Chauffeur"
"09c0233c-265a-44f5-b668-19b8c5168f25",81105,"AVAM","de","m","Equipenchef Strassenreinigung"
"6807d3a9-4b0f-4c66-a37b-0c2a43670787",81107,"AVAM","de","m","Strassenmeister"
"32c284c7-3fec-4421-ad55-d85bf661c1ce",81200,"AVAM","de","m","Berufe der Kehrichtabfuhr und -Verwertung"
"a3dfae75-6f05-4ade-bd8d-92529662fcca",81201,"AVAM","de","m","Kehrichtabfuhrarbeiter"
"0fafecb7-d65c-4777-8b51-d84f71c54ecd",81300,"AVAM","de","m","Übr. Berufe des öffentlichen Hygienewesens"
"ec931913-6e91-440b-845f-c712fe44149a",81301,"AVAM","de","m","Abdecker"
"a04cc532-38c5-4107-9d54-5bb443b56d47",81302,"AVAM","de","m","Desinfekteur"
"132a4698-cf7f-46db-a671-0762aaf8c3b0",81303,"AVAM","de","m","Fleischschauer"
"ad63c2dc-b05b-4d7b-9e86-6ae5438efa5c",81306,"AVAM","de","m","Hilfsarbeiter Hygiene"
"c1baf958-10c1-4175-91e0-54b516a711b8",81309,"AVAM","de","m","Lebensmittelinspektor"
"07ffa714-775f-44a3-ade3-6e3fa43a1e4d",81310,"AVAM","de","m","Gewässerschutzinspektor"
"ade3d217-b7fa-4859-a7bc-8e708d31b7a4",81311,"AVAM","de","m","Inspektor für Sicherheit und Gesundheit"
"86f4d06a-1720-496d-af22-3d97afca286c",81312,"AVAM","de","m","Arbeitsinspektor"
"f6e8446d-e193-4bd7-8b71-a8af1e715bd1",81313,"AVAM","de","m","Bestattungsbeamter"
"af064955-9953-4be3-880d-6474bd7cdbba",81315,"AVAM","de","m","Einbalsamierer"
"dd6f1c1b-b1f4-45ba-93a4-69c7c31fb8b5",81317,"AVAM","de","m","Bewirtschafter einer Wasseraufbereitungsanlage"
"9093f1ce-ba4a-4689-9351-52db838a6bb1",81320,"AVAM","de","m","Lebensmittelhygieniker"
"70816e04-c237-4cfe-8c3c-dd9164cbe4f5",81321,"AVAM","de","m","Kammerjäger"
"b9773652-ff8a-4c52-8656-ad57f92ffac2",81322,"AVAM","de","m","Klärwerkmeister"
"f14ad95e-a9f0-4ca5-ad94-cb8f34252da1",82001,"AVAM","de","m","Coiffeur Fachrichtung Damen"
"7fe98619-e6c7-4dc3-a60d-91487c894aea",82002,"AVAM","de","m","Coiffeur Fachrichtung Herren"
"a12f40c6-bac7-4289-b6dd-7dc97a52392a",82003,"AVAM","de","m","Perückenmacher"
"bc5df3a1-189d-40e1-86af-774306353329",82004,"AVAM","de","m","Damen- und Herrencoiffeur"
"04a9e6e8-aa86-4dfc-aa4a-f078048b5ad5",82005,"AVAM","de","m","Damencoiffeur dipl. HFP"
"042f8ee3-539c-4473-94d4-eb8e5463fb30",82006,"AVAM","de","m","Herrencoiffeur dipl. HFP"
"3181bf08-23c1-44d3-b79f-42bbca89cf04",82007,"AVAM","de","m","Coiffeur EFZ"
"e57b6b70-c5d4-496e-bca5-cbe3b61b6a9a",82011,"AVAM","de","m","Coiffeur-Assistent"
"724dbd5b-6085-4b69-8615-bcb17d30c216",82013,"AVAM","de","m","Coiffeurhelfer EBA"
"87f23963-9c12-49ae-8af2-459d494a9025",82101,"AVAM","de","m","Kosmetiker"
"f5b0be9f-7b38-48fc-a2d8-800864d30fdd",82102,"AVAM","de","m","Kosmetiker dipl. HFP"
"e188dc7b-2117-42b3-abb4-a0eb6416f60c",82103,"AVAM","de","m","Farbberater"
"c7ad82c1-2e1c-428c-a5de-7e9f5dc048e5",82104,"AVAM","de","m","Visagist"
"f835df69-adc3-4b83-89ed-91aa1f7025c0",82107,"AVAM","de","m","Kosmetiker mit Fähigkeitsausweis"
"7b6cca4e-c7aa-415c-b1fd-8a89a0afbbab",82200,"AVAM","de","m","Hand- und Fusspfleger"
"fb467ae3-9500-4b54-9ea0-2078391b9b13",82201,"AVAM","de","m","Manicure"
"e2c2266e-1b26-4323-91cf-4ee6ad0f3c75",82202,"AVAM","de","m","Pedicure"
"345732e2-ca40-4fff-bdf6-cd54acd442c7",82203,"AVAM","de","m","Podologe"
"08015424-cf8d-45e8-adec-b7e3c1da9906",82204,"AVAM","de","m","Naildesigner"
"76c2e66f-7361-4290-afba-e41dd4e7d020",82205,"AVAM","de","m","Podologe EFZ"
"f4325095-4b88-4aa3-8246-cf75817ddcdc",82300,"AVAM","de","m","Übrige Berufe der Körperpflege"
"b25ff757-5f0a-4999-a646-7e44d3dad926",82302,"AVAM","de","m","Shampooneur"
"df0efe1c-2a85-48a3-a977-281a38a9ac44",82303,"AVAM","de","m","Hilfsarbeiter Körperpflege"
"fa8ed57a-5362-459e-90e9-e0e694fd60fe",82304,"AVAM","de","m","Leiter eines Fitness-Clubs"
"2813165a-932e-4249-b55e-5577d7d8e556",83001,"AVAM","de","m","Amtsrichter"
"22d4830d-c0e2-4aa4-a5a9-acebe6f47dfe",83002,"AVAM","de","m","Bezirksanwalt"
"c2ec49fa-fdb2-44c5-89c9-5476ad715713",83008,"AVAM","de","m","Richter"
