id                                  ,x28_code,avam_code,code
16a392b5-0986-41a2-9e4d-3aaa7bc45716,11002135,95523    ,46101031
0275020b-155d-43ae-bead-9b4797bc38d9,11002136,68063    ,33202033
68321df4-0c5b-4323-88d3-181230952f98,11002137,52513    ,23107003
9b512e9c-750f-4b1d-bb50-c5e8b1181d2e,11002138,85008    ,42101090
7cd086b8-878f-41ed-a0ec-9601726f8515,11002139,47910    ,25405005
a8c4b2f2-85c5-4859-b3ba-3c7e5a09aa46,11002140,70103    ,31102142
e14a6239-0954-4f84-ab45-db0aa000e770,11002141,95408    ,46101004
96a9fef2-4803-4111-9c4e-24bdf9904b69,11002142,70907    ,31108049
5f51f7fc-52ab-45db-9c63-169615d4c135,11002143,72213    ,32203001
1ec40632-d40f-4825-bccc-f8ff9074b330,11002144,68088    ,47101005
7dc704ae-ae74-4491-b36f-841695d13677,11002145,70907    ,31108049
3d0e0db2-ba4d-4150-8b33-629ecb2850eb,11002146,89505    ,33104010
8aa49b1f-cdf3-4755-bc2a-c365046f6400,11002147,65303    ,28101008
d45a382c-c7cc-4037-a062-d5fe860bbb26,11002148,68066    ,33101155
e71631b3-cc10-49b1-81e3-cc68bc1053b3,11002149,70703    ,33204020
7fd071e7-26c0-4edb-995b-e902726d774c,11002150,69259    ,33302004
e59980c3-876c-456b-a05f-2d569cb0cc44,11002151,72004    ,32103023
ad6ce73e-154b-4b1e-9d0c-43b48fcf329b,11002152,70310    ,31102040
27cc7d03-4431-44f8-8e17-68a5c5cfccdf,11002153,71427    ,31102170
9c4b8fd2-1833-484e-af16-1bb31f7e5ce3,11002154,69259    ,33302004
80496352-6743-457e-9407-d96d17b62781,11002155,72124    ,33101299
560293aa-70d1-4d03-87ce-c96a65dc1432,11002156,68103    ,32101004
e4feba06-decc-4412-8c2f-af6a553ab292,11002157,67036    ,33101205
8e8bcc66-5288-4eca-81a4-c160d19dbc35,11002158,68301    ,33203029
00fc4ce0-5d7d-44d2-aee3-fb8c0b0f893e,11002159,68307    ,33203005
6f415e35-ff69-4aaf-9383-a421f119ad18,11002161,72123    ,32101006
619b4ad0-f3d9-46e9-bb2b-133269a14044,11002162,68103    ,32101004
5ce0bea2-4e74-4bdf-adf0-44e7cb5ceb5b,11002163,72125    ,32101095
94f519c7-197e-4b53-b0a7-491b9ca8324f,11002164,15044    ,32403034
f2f4c3c4-6504-40f5-9fef-a9c728ca1a5f,11002165,15044    ,32403034
e4f83f9b-241b-4fe4-8fad-5eb8f9a40863,11002166,68088    ,47101005
1368320b-fe4f-4f19-bc52-2a1609262fae,11002167,72122    ,32403004
2cd2a12e-04eb-4d78-8513-845056a44038,11002168,67036    ,33101205
1a4988db-c71f-4dd1-9d25-4ad8ab74bede,11002169,68012    ,32101030
afa61d88-bc0d-4e62-9f88-f790891340bd,11002170,68103    ,32101004
eb36a377-b524-4da5-bbfa-732d0c4e52f2,11002172,68104    ,32101018
8bae5a9f-f2ae-4885-865b-168f33b5d867,11002173,72201    ,31108012
62e495b3-74aa-4b3b-8868-5088830c2539,11002174,68104    ,32101018
caf961b7-755b-462f-b063-d716145c3455,11002175,70204    ,31102161
0e163c5d-fd2d-4a46-b9b2-db42d6efca1a,11002176,72114    ,32402007
b95598df-a1d7-4bc2-a42b-06168a5d0a29,11002177,72213    ,32203001
2b6989e3-7867-4e8e-a84c-8c460668f102,11002178,68007    ,33105159
9be6ee5c-728a-4dec-9cda-512a93d7333d,11002179,88808    ,32403017
5be49aa1-419f-443e-b408-d312f7b3ae3d,11002180,88808    ,32403017
c1285f77-50f3-4985-a8a7-afa6831c5b1a,11002181,88803    ,32204005
e9b8bd87-0343-4971-850b-3939cd95a7c2,11002182,89500    ,33104002
f8a1a892-2d8f-443c-b46b-16153a5dd34d,11002183,85002    ,42101001
7302d565-0424-4012-ba06-1f9a2035a450,11002185,99701    ,46105122
8fb32eac-9c47-4f2d-ad5b-17c39a239d83,11002187,15022    ,33302019
9af6a3cd-a9c0-429e-ae5d-579e38d6ee7d,11002188,62132    ,29112115
dea4f759-29be-4ce8-ad92-dc8bfbb04da3,11002189,72004    ,32103023
41039931-aa54-44aa-8ab4-4ed8af3efa21,11002190,15109    ,11102010
702cbf46-ba4a-4d9e-94db-13244844707e,11002191,72115    ,32101085
66828905-a29c-4e35-97df-824ad5c0fbb7,11002192,88812    ,32403013
108aacb4-9067-47cb-b97b-c2231c58fe78,11002193,68326    ,33203060
bc94b9b9-2738-4a0f-8fde-bfd20dc5f743,11002194,67034    ,33104003
02506aaf-fe2e-443f-8c46-599d19cb2a95,11002195,67033    ,33101030
178fb05d-3730-43c7-903e-cda902f7764f,11002196,70907    ,31108049
a34b71a8-0b20-43ee-abc9-bc1e217c8b5e,11002197,68241    ,33203013
92c21f5b-5e52-461a-9c04-7e46299c9ceb,11002198,83401    ,36204022
b742155b-b491-4152-9ece-d3da71347913,11002199,70103    ,31102142
e396f617-45ee-49a8-b05b-8dc765e258e9,11002200,89512    ,33104006
8afb863e-c7ce-45dc-a276-360186ff41f4,11002201,72004    ,32103023
b33fba92-fcb2-4bdd-839d-3126090a67b4,11002203,96124    ,36105044
6e66f235-8583-4ddf-bbec-714052312566,11002204,84105    ,36101030
f1619aaa-cfbc-4ce3-9bd5-73328793ac0d,11002205,68088    ,47101005
b2500b68-e073-49ae-b217-627925cb6439,11002206,63900    ,29207027
7f06a3e0-5193-405e-bf8b-3ae119f49f35,11002207,48023    ,25306027
e07ffa3f-e681-457a-a8db-3a9ff002402b,11002208,94321    ,43101002
908e2fdf-c181-401a-b238-50d8de77d97f,11002209,68029    ,33102114
eeb9b1a8-3e57-4c3c-afb8-0f1edf34fd65,11002210,68029    ,33102114
61adb970-8887-4674-9cf5-ee380f343c27,11002211,69214    ,33301001
0d6d0eda-376f-4734-8aec-16564d31a2aa,11002212,60918    ,29112060
6667492d-ff57-4f41-8df4-15f1495debc8,11002213,85201    ,42401012
878fa112-d1f5-4aa8-835f-1795288fab0b,11002214,72400    ,32402002
d224a501-9bdb-4993-91f0-ae6208569c84,11002215,72201    ,31108012
4c2743ae-ea4c-43a8-93cc-9e358c8c77f0,11002216,69259    ,33302004
c00506e0-a19e-42bf-9bc9-92608dc5dab4,11002217,83409    ,36204037
401fa696-d940-4571-8e22-a7fd92c8d97c,11002219,68088    ,47101005
c927934c-eaf7-489a-af7c-e40406aac529,11002220,86704    ,42206007
35546c94-5988-4bde-8d13-861065624919,11002221,89845    ,33202053
40671f81-c2a1-4606-baeb-7423a6d6a70d,11002222,96106    ,47101006
be206c67-f831-4878-b7f3-d19e639623d0,11002223,68125    ,33201053
fa6838f0-0a18-49e8-b685-23dc328f88b6,11002224,60927    ,29105008
b00597c1-22a6-48ad-957e-c9fe4aff689e,11002226,77304    ,34501012
9df2cabd-90c7-42c3-8cf8-5c6dff381ebf,11002227,68070    ,33105181
4b780ec7-9785-4d26-9735-3a13b1d36313,11002228,34118    ,27201116
2be11636-2221-466e-837a-3bf00febd4dc,11002229,68088    ,47101005
4ad0586b-afd2-401d-81d6-4700fa4abe4c,11002230,74109    ,34101002
36780572-ecb2-465e-a5e9-65e34700f1e6,11002231,70907    ,31108049
f9951999-071c-4b5f-b746-b6028abdc534,11002232,89000    ,37101027
9a6cc9fe-2965-4ec8-bfc2-202e407a7114,11002233,70307    ,31102067
bad2de51-dc69-4db7-835b-a1b5600d5bfe,11002234,72213    ,32203001
87071a97-8288-4690-9d37-5b42bdd7f582,11002235,68023    ,33202004
ade42c62-a882-43fd-93c4-0e8478768da0,11002236,81101    ,41203001
0f4425e2-aeda-43d0-a457-df101387780c,11002237,76408    ,33202119
93d24d4d-00d3-4671-bbf6-c393581fb138,11002238,65906    ,25702020
3b067957-b653-4453-b16e-b60e938e198c,11002239,30114    ,26107041
6f6f6ced-d337-451f-88a7-0f20d5d8050e,11002240,68023    ,33202004
c1fee2f4-1d13-4d71-904d-45df6c3a4e5e,11002241,92605    ,44603018
f75f3392-f9fc-4ea7-85c7-65305e9f85ba,11002242,68088    ,47101005
cdc9333c-e3df-4bbf-bb61-0e0ee3399e32,11002243,80109    ,41105007
75398b7d-ea00-4e37-8f77-7ee55cd556fb,11002244,92432    ,44702101
895671ef-dc81-43be-88a6-5d040c97d81e,11002245,68023    ,33202004
4565c758-a0bb-45d8-8859-d23215faaeea,11002246,94321    ,43101002
53f2209e-25dc-4462-bb9c-bbcd561f7f7d,11002247,70907    ,31108049
738b0ef6-0839-4be0-9e7d-73f106be8a65,11002248,96105    ,46105037
8abcc71a-cf16-4957-9bbc-8b9d6380a84b,11002249,72004    ,32103023
93fc2738-1c1e-4990-bc36-34535252a321,11002250,52552    ,29203019
ed33477f-4f93-4e13-b8b1-e546d9ba9e08,11002251,62117    ,29106006
98ce4f5d-f9dc-4727-8355-ee9b8f5b793f,11002252,60918    ,29112060
7abe882e-9bd1-4d4a-86d6-0ab3dc9957c8,11002253,52562    ,23107053
777848e8-50b1-41e8-ba59-30eecb164d05,11002254,63505    ,29204009
86bb86e2-482a-4874-a069-281c7a0cf115,11002255,46320    ,28202062
b1ffc54d-0687-4c5d-8cee-48297a7e4800,11002256,60206    ,29103005
7e238e3b-44e0-435e-b756-634c5ab5e717,11002257,60918    ,29112060
664fc4e4-8352-407e-b218-21cfb43811d7,11002258,91118    ,37302029
e4959a8d-accf-47fc-ab1e-def9fc46dd0f,11002259,88418    ,45305004
c20c0242-9466-40fe-8c76-98a21ed141fd,11002260,84100    ,36101045
d073b434-80ce-409e-a32e-6218eace17e1,11002261,71411    ,31109159
1727b9f0-b023-43ef-89a5-433d154f9645,11002262,69259    ,33302004
d252d3c5-8a97-4754-b67f-57ab3b220a1a,11002263,69254    ,33304038
dff8a773-caf0-48f3-8a37-1f7247da0117,11002264,68080    ,32402009
45fe551d-8f0e-40e1-b5e1-a42b260eae5b,11002265,69214    ,33301001
1df390b2-7386-420e-92f8-46bbc297089c,11002266,69203    ,29102002
7aece56e-3abf-47d7-9e98-92bcd5f786b6,11002267,68324    ,46101012
66599f77-a4df-468c-9119-37aaf7c2c421,11002268,89102    ,37201005
7e9eae01-0f80-455c-9837-397143ee84ea,11002269,52513    ,23107003
52e1d847-6052-46bd-a74c-3f77dcf17693,11002270,71102    ,34502019
3f03897b-db8b-4684-bc7a-f0c3c49f2ca6,11002271,68088    ,47101005
a3082b3d-77fb-47aa-9490-661697ad3a0d,11002272,69259    ,33302004
d33b04dd-3a05-41a6-8710-5fb9c489ae2b,11002273,80201    ,41103024
236c1f85-1ba2-4433-8a1b-9a6eca8e667a,11002274,72204    ,33105090
30eb4919-2c44-4769-b475-461d499b9b99,11002275,72114    ,32402007
0efed178-bca8-4298-8d55-78e62b1ecab7,11002276,68103    ,32101004
2255ce89-882c-49a5-a3c2-f15a1a7afadb,11002277,68111    ,33206045
f6abba73-4c59-43f2-8407-f12d743650cb,11002278,68023    ,33202004
3be35973-a9db-42d0-b585-f32f064ef228,11002279,66529    ,45202029
fa20d448-6d84-43b5-9c81-869d58db1d4f,11002280,52562    ,23107053
67811a5e-3ce5-4893-b0cf-52eb82ee4b8a,11002281,69259    ,33302004
bd6ca7c8-78fc-45ac-b6ba-c309a33ef51b,11002282,92301    ,44401014
ff59cf70-8713-4485-b859-111c8e309a5a,11002283,69202    ,33301038
cbc28b1b-fe11-441a-860e-a3d78728eff1,11002284,68088    ,47101005
24b3194e-3796-42d3-b30f-5905544313d7,11002285,65501    ,29405001
cae6c47b-59a1-4545-8c15-73a1e351c885,11002286,72122    ,32403004
3ffb4087-08c1-46e5-acf3-09797af8223b,11002287,86438    ,42504058
b6cb4bac-df75-4146-8bac-a4ba52b68724,11002288,67036    ,33101205
d4747fce-1809-4452-b9b3-5d22f7021196,11002289,89301    ,45103004
12d3e048-4c23-4cc9-93ac-30f4e49545e9,11002290,68059    ,36106002
5857e9d6-dd50-4d99-9651-781caf230690,11002291,61203    ,29112122
aa40939e-75ee-4951-a0b3-d1ab31928e99,11002292,72125    ,32101095
c9b8b593-1ef1-4553-8289-6b6bbe36c09c,11002293,79216    ,39106069
b2ab0f88-10d9-4ed0-81d9-2fb674ee3327,11002294,45703    ,25401015
3c432b05-d1d6-47e8-89e8-296c4d6b8de5,11002296,61708    ,29102001
1e1ab7ec-f3f7-4bca-929c-b4df25d21ce0,11002297,69259    ,33302004
65158ff1-55f7-4653-825a-f2fb2fd8802f,11002298,68100    ,33201001
a366c66a-f22a-4382-ac00-2fef068b5ed9,11002299,75014    ,47101019
0368d4b4-11a6-4577-aeb4-b9416e4850fb,11002300,40510    ,24404002
5ec61d03-8043-4639-be24-fe9f99af2105,11002301,61708    ,29102001
b49cf044-9fa8-4d7b-9de2-c9199364844b,11002302,72213    ,32203001
178939ae-b76a-4c4c-9971-ceb0c030f99e,11002303,72209    ,32203010
86748fe9-0718-445d-beba-003bb8961e2d,11002304,91110    ,37302025
29ada8b8-1402-42c4-8f8a-a6a230ee6602,11002305,88608    ,25507043
1f3329db-613b-4b73-a7d6-fd17a2dd82b2,11002306,68088    ,47101005
929fd60e-8182-4006-9b0a-80e4fd264435,11002307,69202    ,33301038
e389ed5e-063a-4d52-9d83-1ed452b38407,11002308,72007    ,32103049
4f00c8e4-d228-4049-bfb7-252ebbe827dc,11002309,85401    ,42201021
59d62cb1-4931-437a-ac0c-eac1fd36300b,11002310,88800    ,45101003
e8badb91-d9e6-4e95-81d7-c25bf4a5b359,11002311,83010    ,36201012
31de2b25-a672-4623-8d4f-677ebb347cf5,11002312,68100    ,33201001
88ad7220-8b7e-459f-bfaf-a373f415878c,11002313,68326    ,33203060
4124f7d1-f63d-4748-a8d7-edf0d944bd6e,11002314,70004    ,31101055
d900af9b-5fd8-4e8c-8acf-b1742cb93698,11002315,72004    ,32103023
de1fa1a4-07b7-4522-9ef7-621b712a7fa3,11002316,69202    ,33301038
f51715ed-b258-4adb-bcc5-9e058f5168b1,11002317,69214    ,33301001
1bdb849a-2a91-42a7-b5b2-71adfed354c1,11002318,94321    ,43101002
060533f2-6c9f-4c8c-b9e2-3fbf3dde1c77,11002319,70103    ,31102142
02f7a97e-fe88-4ec5-ad43-40a596bd3848,11002320,68070    ,33105181
563a4344-8e74-45b5-bd79-db639f9f9b88,11002321,65103    ,29401008
ae1f8c94-eefe-4c9f-94ad-35f20f8bc517,11002322,85002    ,42101001
7418aad2-83f0-4a50-991d-c86988a474c0,11002323,68066    ,33101155
6d8547b4-6105-4078-bf35-f4c95b006cdf,11002324,85001    ,42101005
6f1b8ec5-934f-4933-a133-7bcad8fc22ac,11002325,50001    ,38401002
53df7f90-5c77-40c7-b8a7-21f615e8cb49,11002326,85006    ,42101055
93c25317-e480-4f8e-95cc-d6cbe3c0e395,11002327,72219    ,33101283
4cb624ae-98c9-4716-bfd9-1a162cc3a226,11002329,68012    ,32101030
06af88db-bb51-4ef1-a515-e77bd467f19e,11002330,68096    ,29405024
40ea5e4b-60e1-4a13-91f1-f2d7c9bade1c,11002331,68088    ,47101005
587ea8e9-e498-427c-a0d0-f72af3e465da,11002332,72009    ,32103050
bc032fb7-4280-458b-a848-e0d20a891439,11002333,68088    ,47101005
403d8ff2-c448-4956-b7e8-5cf03e2493d2,11002334,68100    ,33201001
b4fd894d-45ce-4e65-8354-711d03751982,11002335,68066    ,33101155
b38a5aed-ac68-4f5d-8810-2c594f9b5349,11002336,68042    ,33201056
17531ecb-e1af-48ef-818e-d4e98ee23958,11002337,89008    ,37101027
19369793-aed6-4594-b572-e7bbf464ea89,11002338,31002    ,26104019
6675446c-fca3-4754-882d-f4ecfb080fd0,11002339,70320    ,31102015
850bf19f-4fbc-4e99-a272-50b0727a12a6,11002340,72003    ,32103012
8e61f689-221a-42ad-9617-1522fc12864b,11002341,89500    ,33104002
1e25c46a-9d3c-4b3a-a8d5-1315c0201094,11002343,68093    ,33206010
d59f1288-1a3a-4bf0-b7c9-d03e6757e023,11002344,71306    ,31107034
0afc76de-061b-4f08-a1a1-f41ac1b8202e,11002345,68058    ,33206023
7ed80aad-42d4-40b4-84ee-6b1ead692835,11002346,15044    ,32403034
c4df63e8-584f-4d50-b6de-eba4c18644ba,11002347,89008    ,37101027
13b1dfba-5765-4c86-809c-7596eafaf692,11002348,70103    ,31102142
564e7a10-b189-498a-a891-2d796957dc64,11002349,72213    ,32203001
328fe6c5-4767-493f-923e-51a12f26dd5f,11002350,69006    ,33301019
1b5dc8f9-9c15-49b9-bfe8-379a5894b490,11002351,68326    ,33203060
33f0375e-b9cb-442b-9fd0-9e1c1b7aa2be,11002352,60307    ,29104001
1294e2d3-147b-440f-a017-5b742d6c29a7,11002353,83401    ,36204022
7f5289fc-e004-48dc-90ad-74a96e8e12f8,11002354,65314    ,28101010
6905800d-44f1-4b42-8581-224000af2e1e,11002355,65903    ,25706004
a4623985-ef96-4735-8af5-960961b5b04a,11002356,89500    ,33104002
51f40605-337c-4200-8c0d-f134b692bd75,11002357,77008    ,34501023
6ea0d1db-c215-4660-91b0-b27bb17f42d5,11002358,79128    ,39105054
0513394c-11a2-4317-9202-e8328de07111,11002361,89800    ,46108031
94e6a5b9-4af8-4360-9497-6723204b7a75,11002362,88324    ,45305015
c16a0b69-1836-4e01-bca6-c55f08e90e2b,11002363,61302    ,29103028
a265d20c-f2e3-48aa-bb4d-0f39a6bc135d,11002365,72004    ,32103023
6b835fd3-64c5-48be-a8a6-5d33607d982b,11002366,69202    ,33301038
17cbc8cf-bd59-426f-9429-5d0005ce3c79,11002367,72103    ,32501047
b6bd5217-5676-4484-9579-781de3e77c10,11002368,60918    ,29112060
3d3899c7-e3ec-4a3c-9319-7f3e1ec580b8,11002369,69202    ,33301038
225618d9-ffd7-4795-891a-48373a87b5d6,11002370,69254    ,33304038
8e42910f-6009-4eb3-b87f-e2e2f2e35209,11002372,77303    ,34503003
f48c511c-bb20-4b24-8abd-a92fad504994,11002373,30504    ,26105009
4b3bfa2a-02af-40af-bfdc-c9470e57c229,11002375,68088    ,47101005
8d7fc436-8d81-4f3f-b861-15b68cc81509,11002376,89500    ,33104002
38730a21-a6b3-4fc0-a34d-5ef4e1339a33,11002378,68023    ,33202004
e228675e-10ca-4771-8562-cd9433861bce,11002379,81309    ,33202124
14c7d5ec-d4ad-4209-a257-f870edac2228,11002380,89807    ,45203002
90b850e2-260c-4752-b59f-8c18b208cba0,11002381,68242    ,33203012
7770be14-63b3-4462-8f28-b4348180d4e4,11002382,63900    ,29207027
7d5062b4-9832-41e7-86df-a2aa88d47944,11002383,92301    ,44401014
e500cbea-d5ea-4671-bd16-70044990f18e,11002384,89302    ,42202002
3ff1ab0d-2e80-4817-8d4e-1be93f9d08b7,11002385,69202    ,33301038
1eadf8ac-3d2c-4d85-b873-7fc9b7a966d4,11002387,89511    ,33104015
8fde4f5d-ced7-4618-ba0f-a4be401a144d,11002389,47001    ,25503012
73b228de-62e2-4745-b75c-1796bf778d27,11002390,52562    ,23107053
5bd0ed9f-d06a-465a-9a0c-64c41455a5e6,11002391,52505    ,23207026
5ea7ddbb-c08e-4dd8-a22c-e3ab0bb1cb5b,11002392,88439    ,45301011
5f72b038-49f2-4524-b0fa-cf20598f6f84,11002393,96123    ,46105124
6c66e2f0-97f5-4c0a-aa0d-1066fa5d534a,11002394,79002    ,39105027
430c4c29-725f-4b12-ad53-e95b08935425,11002395,35210    ,28103021
acf3deca-d260-41d4-9a4b-759e4c324d71,11002396,63800    ,29205007
a9f5ba2d-e46f-4329-9d3b-eb6822dc4158,11002397,70103    ,31102142
b80e7f74-cd74-4e01-9312-30e69dc5adfa,11002398,68023    ,33202004
1f259674-81f3-4801-b392-1f45875f43c4,11002399,81107    ,23104030
9bd0a963-260a-4d31-bb5a-dd2fd5801065,11002400,78812    ,32302008
6b1288ea-f37b-4d96-8221-34d02130d0e7,11002401,44506    ,25308022
ff6fb65b-cc9e-4fd2-bd09-85c1f1899a5e,11002402,69214    ,33301001
ca030d43-a948-4b85-8192-2b6271a25a3b,11002403,52508    ,29507041
85994bbb-6429-410f-9ee1-54aba21e8dbd,11002404,46600    ,35105007
e30d5c07-1f29-470b-8c8a-1c29e1fe8ba6,11002405,85071    ,42101057
6a734cbb-f421-44a6-9286-13282cbb15c5,11002406,74905    ,34102006
778ebfac-6a97-492c-8d03-21869a842d2e,11002407,46309    ,25702006
43744891-3f48-45a9-a371-bc9aacd4d645,11002408,52562    ,23107053
d0e8dec5-de01-4327-8af1-371c29c900dc,11002409,68111    ,33206045
89452f7b-2311-4cc5-bd40-59341bf48ab5,11002410,60918    ,29112060
7ca8f0d9-7ba1-4991-a64d-0ccde4f1faf1,11002411,60918    ,29112060
26776970-7204-4f3a-8226-af3b6b76880f,11002412,69214    ,33301001
653313ba-1f64-4fca-8c2f-1ed384e83ed1,11002413,60916    ,42103004
187b8f10-d9c6-4895-b1ca-bec790691bdd,11002414,19301    ,11504001
09cc7ad0-36c2-4507-99a0-eee499fb95b5,11002415,47427    ,25506055
ee676cd2-fe35-46f7-b7b3-2824af86df2b,11002417,15039    ,42507052
1313b49c-5713-4b10-a392-56213671165f,11002418,81003    ,41201003
eb150a1c-5ddd-40c4-825e-3d46b9156ece,11002419,92901    ,34204006
23ebc605-e9d9-4d5f-b815-832589fe5a11,11002422,85718    ,42207039
95ab4e9c-ce68-4cc1-a2de-561ed3083c63,11002423,91509    ,37301002
d628979e-231c-40dc-a4c0-0073c017c916,11002424,69207    ,33304122
c97d693d-a1e1-447a-b60d-9fe3d4221523,11002425,16004    ,11201010
293368fc-88ae-47f0-948d-6e0d9bac8c0b,11002426,92812    ,44605010
e9d997ce-64a8-4ae5-b165-6d8ea4c74b18,11002427,92829    ,44605013
8b3aff32-164f-4d4c-a242-ea0ac5bb6a0b,11002428,51303    ,23105002
362ba094-f145-4c97-998e-0717dc22d83c,11002429,90908    ,38202001
736f1073-f5db-4444-bec4-e697df9899fe,11002430,73306    ,34201005
448569c3-315c-4ac2-a08a-cdc31084cf53,11002431,70207    ,31102156
b1b57daa-e86a-4aa1-ba9a-a6e931cb60ed,11002432,85812    ,42207042
64e94608-1fb7-4821-a2f3-ef7b6d3bca3e,11002433,21204    ,21103003
017f6d81-9a0b-4dd3-a48b-7e9fa04c5dfa,11002434,47606    ,23205036
61f64b92-998c-4b34-9d6f-542871d30f71,11002435,90406    ,38409002
9890bb21-f747-4f55-84a1-b80bd76a5751,11002437,70308    ,31102021
0d4ea493-8273-4958-aed9-13becc04c494,11002438,21814    ,21102002
66fa1a53-522a-4e92-85c1-01f16df08220,11002439,82101    ,41302001
18aac41b-05c0-48fc-9879-32f6fdda2014,11002440,70323    ,31102016
30e0260f-d1ae-4596-88d3-f878deabefe0,11002441,71434    ,31102169
6de21871-dea3-44b7-a833-5bb37a09b069,11002442,28612    ,23201004
5031b21d-988e-4ba7-8100-febc90f2fce8,11002443,61406    ,29104047
f69faa84-ef69-404e-ae14-a6bdb7ff0709,11002444,95406    ,46106047
1f93830b-a46f-4283-a7ba-a3a8d59eea05,11002445,60918    ,29112060
d285dc74-f219-4aba-9dcb-2138994220ab,11002446,60918    ,29112060
dab123d9-5076-41a7-b8b2-9eaa2395b218,11002447,60918    ,29112060
5414d3bb-b0d5-4d84-8727-f308f1cd9a66,11002448,60918    ,29112060
859d1913-864d-4867-aa52-330a5c1b0aed,11002450,87111    ,42507002
3de14148-7061-4e2c-b4d7-7ab9a18f5338,11002451,92015    ,44102007
0defde4c-50c7-4807-9c58-d8be50763844,11002457,88405    ,45301013
9a91ccfc-b797-4648-a66e-6a1ddeac6cd1,11002458,88415    ,45301003
9fe8e6e4-11b5-4eb4-bf64-dde6154225c2,11002459,89849    ,44102002
9db93313-9d76-45b1-a06d-3e4a22dff535,11002465,86429    ,42507045
d12c1194-f129-4a95-9c87-4465efa72174,11002466,86505    ,42504036
822feccb-20bd-4a4f-8167-d9ab0b991cbb,11002467,86505    ,42504036
0a7a2406-c680-4700-8e56-d1d07a72f572,11002469,86505    ,42504036
7ed72221-f68f-4809-90e7-2b3ebcb7f4af,11002470,86505    ,42504036
d52426a5-930d-4b92-a376-ad4bc32a3f6a,11002471,92511    ,44602033
62282893-4945-4958-9c96-e117e082c8da,11002472,85081    ,42301009
4fc4701e-5408-46ef-a1a6-04fce8a35c34,11002473,86438    ,42504058
ad2e9057-2e25-4565-8b89-531cd362f61e,11002474,86438    ,42504058
95e5b554-31e4-41fa-92af-4cd52401f559,11002475,92507    ,44602014
5f7fa4bf-8193-4f13-95b4-861e9951a7b0,11002476,96124    ,36105044
ac3f4e81-e399-43b5-a8b9-79906a1c3285,11002477,86442    ,43104088
208b1a45-3e8c-40a4-a414-b7a53a98424e,11002478,85701    ,42207001
2f38f6e9-4d74-4035-8aad-96c548902a79,11002479,93330    ,42207019
f69a33fb-18c8-4ea7-b16d-9579585da59c,11002480,92832    ,44605016
1d29cc07-ad29-4bd4-b291-d755c868f2c4,11002481,85701    ,42207001
26d9e4ff-67c4-4927-a951-d570059a1f73,11002482,92834    ,46104022
efdfa6d5-f285-4df6-a5c5-c29e08ef3e2c,11002484,70303    ,31102002
aa7575ea-3326-4c7e-be53-05ff50ba346d,11002485,95001    ,32302007
ad0063f3-0ba5-4f2b-8471-198297942f56,11002487,84029    ,36104011
b5bb933a-2a47-4b7e-b236-978c3e716baf,11002488,16606    ,11305030
ed701a12-42b3-4ae8-be51-7ee394581f00,11002489,39203    ,38301024
1688474d-be71-41d1-a759-32dcdae00d13,11002491,76200    ,35103008
fbf4ee59-6453-4e9f-9db9-788f7b885cea,11002492,80602    ,41102010
16137f40-2aa4-4fb0-8cbe-45c6a6acb39b,11002493,70327    ,31102027
2a18f74d-8777-42e0-9465-fda5346c38c2,11002494,37303    ,28104008
b7df136b-7e66-4dd0-b093-56105303669a,11002495,91504    ,38205009
ecce7942-3447-4def-a8f6-67fef6a876eb,11002497,41504    ,25102039
0a56f093-ad17-4244-a6ad-8f8e91a46759,11002498,19101    ,11502001
7d62f835-e090-4933-ab09-402034c4a2f2,11002499,36007    ,22301003
1d209707-fcc8-4895-a7b9-5d0acc41d682,11002500,76405    ,33202150
80c48cc0-4206-49b1-bf9b-9f39bfcb862f,11002501,41300    ,25102002
7bc638e7-0bcb-455d-9081-a6c216e7944c,11002502,28303    ,22204019
2d14a005-b30c-4d5e-95a3-30759faa6706,11002504,52518    ,23107012
68446986-5f28-4c82-943d-ccfeacb9e5a5,11002505,70313    ,31102001
cb34025d-89f9-4c82-822f-0ccc45377d85,11002506,80300    ,43204008
24c74828-f5f6-4a39-ad8f-b2236d9b42eb,11002507,89800    ,46108031
a0ba4009-47e8-4351-a8b8-9492c2a211f2,11002508,89225    ,46106046
9c04c4d7-31c0-4804-a256-833328d73bba,11002509,38300    ,28201016
7c215a98-e6b4-48c5-a87c-97b7c3824fce,11002510,65505    ,29405017
1d2c9b7f-afc0-48d6-b261-9cc8baf3364a,11002511,70510    ,37202011
3f4c485b-2217-4108-8bcf-aebf2d17bc6d,11002513,49724    ,25602089
513602c8-dd0d-40fc-bf8a-4fc192a14ff4,11002514,83407    ,36204022
d5b584e1-19c2-4ef8-8e98-475530f1d3f3,11002515,92209    ,44702003
b575f456-f752-49da-9466-84b748a9d094,11002516,92846    ,34302024
a95f389e-0197-4c04-8c7b-2663b2721eaf,11002517,84301    ,36105010
a9da7e9a-c387-4f6e-8448-75e9babc627a,11002518,66532    ,29405050
a2dfba80-007a-47fc-bad5-ba520ac4b48b,11002519,92501    ,44602009
d91add3b-e999-4ca4-adf6-d818c3a03c91,11002520,15051    ,46104069
29ba02a3-070a-4216-a43e-688735215233,11002521,91118    ,37302029
de68b78c-5e02-4254-8694-194ef986972f,11002522,90801    ,38102005
c5588fde-099f-4344-9dda-e07e55dc8dfe,11002524,62008    ,45303024
44567a15-29bd-4632-8768-fcd28d8625f3,11002525,18001    ,11305028
