"ID","AVAM_CODE","BFS_CODE","SBN3_CODE","SBN5_CODE","DESCRIPTION"
"cbe65281-46ec-4cc8-b079-951e0cd29c8f","15012","11101010","111","11101","Bauer dipl. HFP"
"014f72db-5ed8-4cf7-84b1-d59a2d0d1760","15013","11101026","111","11101","Biolandwirt"
"87837e7f-c6b8-445f-b350-8eeee3a09c86","15002","11101020","111","11101","Gutsverwalter"
"549b3288-0669-4d3b-a063-56be2c9e8295","15003","11101004","111","11101","Landwirt"
"4b94956d-ff42-4bd6-b3ba-d5beaa9d988f","15006","11101010","111","11101","Landwirt, Meister"
"0f5ca0d4-def1-4aca-a58f-050c165d9f78","15010","11101004","111","11101","Landwirt, Spezialkulturen"
"ca82cf3b-febe-4404-84b5-f19fa0205a97","15000","11101008","111","11101","Landwirte, Viehzüchter"
"88951e36-6bd9-43b7-85e8-06954569a90e","15008","11101005","111","11101","Pächter"
"52e696ad-e675-4b0a-b044-319c35fc17e2","15107","11102001","111","11102","Bauernknecht"
"2ee6c5eb-87e6-4391-b8ea-e3abca3a5945","16605","11102011","111","11102","Hilfsarbeiter (Landwirtschaft, Spezialarbeiten)"
"6864cdc8-15e7-43f7-873b-cc99b52dbc51","15403","11102008","111","11102","Hilfsarbeiter Landwirtschaft"
"b8682153-9eed-4b8e-a0d6-a2e0da6a6f6e","15101","11102001","111","11102","Knecht"
"a924ed23-b465-451f-9b79-c5065b52943c","15301","11102008","111","11102","Landarbeiter (Taglöhner)"
"0769599e-3dbd-41e4-902b-1fb8cbcf5ffe","15100","11102010","111","11102","Landwirtschaftliche Mitarbeiter"
"8f29d9c7-03ca-48d9-9950-d728947a95e5","15109","11102010","111","11102","Landwirtschaftsgehilfe"
"b008d53b-d79c-42a2-af65-4f9044101730","15104","11102007","111","11102","Meistergehilfe, landwirtschaftlicher Vorarbeiter"
"555f833b-5a4f-46cf-8976-a18625bf3571","15105","11102009","111","11102","Melker"
"f52ccea6-875c-4260-aae6-885218fc12fc","15300","11102006","111","11102","Taglöhner in der Landwirtschaft"
"6c93287d-61fc-42fb-a401-cfc3054775fe","15023","11103010","111","11103","Agrarpraktiker EBA"
"624db36e-4d43-4f3d-aaed-8ad189f076be","63920","11103005","111","11103","Agrotechniker"
"dc448264-f020-4969-86df-7f58a7cf6eb1","63928","11103003","111","11103","Besamungstechniker"
"58ee86f0-3e2c-446d-b510-2a0df887a59c","15112","11103014","111","11103","Hirt"
"08048a60-2896-413a-95f7-972f2bf02ff3","15405","11103015","111","11103","Landwirschaftlicher Betriebs- und Dorfhelfer"
"e7f83144-2b09-4a0c-8238-5e22e9e10206","15404","11103015","111","11103","landwirtschaftlicher Berater"
"de2d8243-0d55-4d0d-9e00-bb640a3f901e","15400","11103014","111","11103","Sonstige landwirtschaftliche Berufe"
"5cc02e96-d7cb-4021-ad58-bdc1d6eaec32","21900","11103001","111","11103","Sonstige Nahrungsmittelhersteller"
"b8218613-19e4-4748-a8fa-a00325066100","16004","11201010","112","11201","Obstbauer"
"fbcecc2f-f6e3-4af8-8d02-17efbe34f476","16005","11201007","112","11201","Obstbauer mit Meisterdiplom"
"d4ad1484-efd4-4c40-99ff-c7c96f7bbc7b","16000","11201010","112","11201","Obstbauer, Obst- und Beerenpflanzer"
"b2aa21fc-efcf-4847-826b-7a8fe1388cf9","16010","11201006","112","11201","Obstbaumzüchter"
"701f6f5a-d3d5-4297-9ec6-2fc118598744","16100","11202010","112","11202","Rebbauern, Rebarbeiter"
"8c724a11-2d54-446c-8736-e43e2bf8ea47","16103","11202012","112","11202","Weinbaugehilfe"
"c1987ee4-3cd9-482e-9f1e-14f24fceb526","16105","11202001","112","11202","Winzer"
"e61ced54-b5e2-44e6-a563-5992605c15ff","16104","11202008","112","11202","Winzer mit Meisterdiplom"
"0200d7af-32ca-43ee-bf7e-582047e5a862","16201","11203002","112","11203","Gemüsebauer"
"c4523cf1-288b-427a-9dfd-017efff8b5fa","17103","11203011","112","11203","Gemüsegartenarbeiter"
"cfb7ce5f-c65e-4985-9c14-39dfd755a20b","16204","11203013","112","11203","Gemüsegärtner"
"ce5747d2-fce4-4466-8425-7b602b6dbed5","16203","11203007","112","11203","Gemüsegärtner mit Meisterdiplom"
"09bc9ec7-d37f-4b21-8ce1-65a91b6dd03f","16202","11203011","112","11203","Hilfsarbeiter (Gemüse)"
"3106fd82-6825-45ff-80d0-37462f2e9198","16604","11203001","112","11203","Pilzzüchter"
"cead72ef-8920-4406-b81c-c47fd3afd533","18101","11301002","113","11301","Bereiter"
"6649629b-67e6-49d5-95a2-25885cecaebb","18109","11301001","113","11301","Chef-Reitgehilfe"
"e62b67a7-b460-4f94-baf5-a611bb17723e","18103","11301009","113","11301","Gestütmeister"
"2a12a40f-3641-4646-ba19-8178ed4bf0b2","18112","11301005","113","11301","Oberstallmeister"
"e704785d-31b3-4673-8f3c-8e1460d54693","18115","11301024","113","11301","Pferdefachmann EFZ"
"8d5250d8-0de0-420c-a533-5599c1bde984","18108","11301004","113","11301","Pferdekrankenpfleger"
"adb5acd4-7574-4aa1-8903-a62db2810077","18105","11301004","113","11301","Pferdepfleger"
"9e5a195f-7ca1-4aaf-8c50-cc8b5ca84b8a","18100","11301004","113","11301","Pferdepfleger, Bereiter"
"385e6353-7cec-49c9-967e-103a94270e4d","18114","11301004","113","11301","Pferdewart EBA"
"b25a3be9-def2-4b2e-b502-5012b6a2cf3b","18113","11301001","113","11301","Reitstallgehilfe"
"461099b1-9d7e-4ef0-9dfe-c38d3197260e","18111","11301005","113","11301","Stallmeister"
"a1dd10fd-8eae-47b2-9281-1d1472595b02","15005","11301003","113","11301","Viehzüchter,Mäster"
"4da0799b-d392-41a1-bc7d-e69d985facdc","16501","11302018","113","11302","Kleinviehhalter, -züchter"
"0c1d6bad-7ab9-4ebd-bd92-4d479ed2fad7","18211","11302009","113","11302","Schafhirte"
"b32d179c-ab9f-46ea-9128-2fd4259b45d0","16301","11302008","113","11302","Schweinemäster, -züchter"
"3cc4698b-bf9f-4b95-b792-f95e67967646","16401","11303002","113","11303","Geflügelzüchter, -farmer"
"57fa7e02-a5f0-4109-8188-098d4fe97eca","16402","11303009","113","11303","Geflügelzüchter, Meister"
"49f97069-80a8-4530-9c0c-d5a1e75874f7","19304","11304003","113","11304","Fischzüchter"
"841f08e4-7f86-4231-af74-d45345281821","15106","11305002","113","11305","Alphirte"
"fd16a7fd-ed06-4983-bfa7-3bce349c98ce","18005","11305005","113","11305","Blindenhundeausbildner"
"f67c752c-ad90-420a-94dc-a7f350d2d38f","18004","11305005","113","11305","Führerhundeausbildner"
"9ec9f213-bd0a-49e6-b523-bc5450c438f0","18002","11305001","113","11305","Gehilfe im Hundezwinger"
"2b12cd5c-a1d2-4275-b8b3-e749df9d7382","18205","11305029","113","11305","Hilfsarbeiter Tiere"
"10293a0e-0e93-4a53-b554-82a60b62214b","18003","11305027","113","11305","Hundeausbildner"
"8399e29b-c4ec-4602-aa50-d5562675c464","18201","11305007","113","11305","Hundecoiffeur"
"07c81d46-27c5-4cc7-8c48-6312d1aa3ced","18203","11305002","113","11305","Hundepfleger"
"19c59657-36f1-4d8a-83d3-aebb7fd5d318","16606","11305030","113","11305","Imker"
"2b70815e-2be3-41da-8f51-aac8b098d9ea","18202","11305015","113","11305","Menageriewärter"
"4fefe4a9-8bb2-4548-9651-8b33b1c79efd","18200","11305002","113","11305","Tierbetreuer"
"46a785a8-bffc-450b-9430-c16cd0143f9b","18204","11305002","113","11305","Tierpfleger"
"ac808c51-567b-4da0-b5b0-f49a949f66b9","18001","11305028","113","11305","Tierzüchter"
"b62b41cc-d8fa-4dc1-9e27-86e701be8fe8","18210","11305008","113","11305","Zoowärter"
"a2cf4ef4-3029-4448-9c50-0044d8044cc9","16009","11401069","114","11401","Baumschneider"
"7e740ca8-92d1-45c4-8e9b-022519af3d31","17101","11401002","114","11401","Baumschularbeiter"
"ddf2ee80-233a-4bb2-8fa5-0dc55580c1c3","17104","11401011","114","11401","Baumschulist"
"e387600c-5493-4cf5-8ac9-c0089e0396d3","16006","11401068","114","11401","Baumwärter"
"d7e729f1-3c5e-447f-972d-1836dcb42b3a","17030","11401018","114","11401","Blumenzüchter"
"b0ff2577-6435-4b35-844c-bde4fb8a1d26","17034","11401020","114","11401","Fachmann für naturnahen Garten- und Landschaftsbau"
"2f9b66f5-0054-4c40-bd30-ad41a5b08c3a","17102","11401040","114","11401","Gartenarbeiter"
"2d047e78-2858-4b64-a77a-77f6a2751320","63946","11401001","114","11401","Gartenbautechniker"
"8d658052-3075-4d78-8b25-0251ca3d1ffc","17031","11401006","114","11401","Gartengestalter"
"b646868b-20d6-4e3b-adc1-7ca0f2131ff9","17001","11401017","114","11401","Gärtner"
"2d5f4b1d-c6b4-47a2-bc27-81e6ab208e9a","17007","11401017","114","11401","Gärtner, Florist"
"e78c5d01-d493-4dd6-9bda-92b33f3f090f","17010","11401047","114","11401","Gärtnermeister"
"690616e4-cd3a-47b7-b284-350a27bccd75","17023","11401081","114","11401","Gärtnermeister HFP, Baumschule"
"5e11809c-f83f-4c94-8fc4-86f639926e26","17025","11401082","114","11401","Gärtnermeister HFP, Garten- und Landschaftsbau"
"bf4b01fc-be0b-47be-8bbd-00befca84dac","17024","11401083","114","11401","Gärtnermeister HFP, Stauden und Kleingehölz"
"cad5a6f8-ed7b-49f0-8576-2ff21d9ca104","17022","11401084","114","11401","Gärtnermeister HFP, Topfpflanzen + Schnittblumen"
"8c11423b-2ae0-4836-82ac-a80edf684362","17009","11401008","114","11401","Hilfsarbeiter Gartenbau"
"8bac5b6d-1669-4455-ba70-662ba0982842","17032","11401012","114","11401","Landschaftsgärtner"
"3998696d-7b32-4763-8d30-ec8674f34d2e","17020","11401087","114","11401","Obergärtner (dipl.) für Stauden und Kleingehölz"
"e6a22bf1-4ca9-4037-bf20-859a15c69519","17021","11401086","114","11401","Obergärtner dipl., Garten- und Landschaftsbau"
"2c491c73-d05a-4f20-a736-6e67d966e491","17033","11401088","114","11401","Obergärtner dipl., Topfpflanzen + Schnittblumen"
"badfaec5-e063-485e-a421-f5593e312893","84413","11401039","114","11401","Parkarbeiter"
"ea0cbe96-aa42-43d2-b3d8-32ea52b8e535","16602","11401042","114","11401","Samenzüchter"
"dbaca19c-deb1-4b81-90b3-103ec2c052bb","17017","11401007","114","11401","Stauden- und Kleinholzgärtner"
"dec2f202-511f-4307-bc9b-f9a2d968dc1d","17016","11401005","114","11401","Topfpflanzen- und Schnittblumengärtner"
"e44ecd0e-28e8-41e0-bbd2-c588b6500117","17100","11401058","114","11401","Uebrige Gartenbauberufe"
"39f07d84-fb6d-4bee-a7ec-9e4818a0c6c8","17201","11402003","114","11402","Blumenbinder"
"99f9dcb1-73ef-4a36-9468-52cf180231ee","17202","11402001","114","11402","Florist"
"2f907c0a-7eaf-4a6f-88fb-e98ff0c61548","17205","11402016","114","11402","Florist EBA"
"2571d3b7-f9c7-4a13-84b3-af494ab749aa","17203","11402012","114","11402","Florist mit eidg. Fachausweis"
"88cc5880-088d-41ce-9fc1-ae63f8c5f6ec","17204","11402002","114","11402","Florist mit HFP-Diplom"
"b842eb85-e06d-4995-a2c7-275947ad6f20","19002","11501015","115","11501","Förster"
"c8da2eca-f10e-4ed0-becd-161873248de6","19004","11501002","115","11501","Oberförster"
"a80890cc-fe61-4be6-a6e2-7e1605f4f96f","19001","11502009","115","11502","Bannwart"
"7cc9aaa0-ce79-4df4-9298-662a82002b4a","19101","11502001","115","11502","Forstwart EFZ"
"1ac9d135-997c-4d65-b08a-2e194d57d97d","19100","11502001","115","11502","Forstwarte"
"51377d35-234b-433a-a674-fdf88385bb4b","19006","11502001","115","11502","Forstwirtschafter"
"d73733de-b29f-458a-884c-660e0f5aa99f","19201","11502018","115","11502","Hilfsarbeiter Wald"
"b32e6758-57ad-4bff-b60f-28c66e1d1946","19102","11502002","115","11502","Holzfäller, -arbeiter"
"1e021254-a4c1-420d-a0fe-59bdff2e90e8","19205","11502004","115","11502","Köhler"
"55fba991-62d0-452e-a7bc-7719007598ef","19206","11502022","115","11502","Waldarbeiter"
"e75aa86c-553b-4132-8bbd-31509c89f95b","19402","11503002","115","11503","Jäger"
"456b0271-ec2c-426f-86eb-9b00b0624431","19005","11503003","115","11503","Wildaufseher"
"2eacddde-2116-4455-afdb-16d85031a2d3","19403","11503003","115","11503","Wildhüter"
"666ed4fc-0053-4a39-a7e9-f81c26706da6","19301","11504001","115","11504","Berufsfischer"
"eb96da14-218b-4833-82e3-c140198757a9","19302","11504006","115","11504","Fischereiarbeiter"
"306453c7-9e39-49fe-bb7e-b89920920361","19303","11504002","115","11504","Fischereiaufseher"
"f35201bb-41a2-46a3-b71f-eb6768401038","19300","11504008","115","11504","Fischzüchter, Fischer"
"a60bb5f4-7fac-4688-a80a-72a228fff194","21501","21105001","211","21101","Käser"
"f94c8ce8-e4eb-4e9b-a6a0-a601ada33a4e","21502","21105012","211","21101","Käserei-Arbeiter"
"411bddd7-977d-4ff2-897c-8e6904a0d5ba","21505","21105009","211","21101","Käsermeister"
"a9581196-f1da-473a-bf05-f20d38da8772","21508","21105001","211","21101","Käser-Molkerist"
"c69dd04d-c88d-4a3a-916b-74c104a46d26","21506","21105001","211","21101","Käsespezialist"
"ba83ec40-5cbd-4759-9b9a-b6a1c5f5c91b","21700","21105030","211","21101","Milchkonservierer"
"049faeca-5242-4e36-b30b-315533ae15f8","21601","21105062","211","21101","Milchpraktiker EBA"
"8de28de2-5848-43fd-a630-8ef7ec32dc5e","21403","21105053","211","21101","Milchtechnologe"
"3c11b0a1-f235-4dce-be9f-932f2edff620","21602","21105038","211","21101","Molkereiarbeiter"
"61204eee-dfbd-4365-a2d1-43641c3f8c04","21604","21105020","211","21101","Molkereimeister"
"dcb657f1-fff1-443f-b9b3-f5c45117c64e","21603","21105018","211","21101","Molkerist"
"b9219dd9-87d0-4139-8c0e-ccb406a37967","21504","21105008","211","21101","Salzer, Käserei"
"1f4e6d78-2d62-44e0-8e18-956b044b704f","15108","21105017","211","21101","Senn"
"1e6d259c-6103-40cf-9c3e-1c646c589408","21804","21102015","211","21102","Bankmeister"
"e320c56d-fc9e-4d19-ae38-59d00f7cc1c4","21805","21102003","211","21102","Charcutier"
"9800dff2-740d-4555-8ed5-d59c1fc6a9b3","21815","21102006","211","21102","Charcutier-Traiteur"
"f0d0563f-6cb3-4c31-a46d-ba6a2b0d2929","21801","21102067","211","21102","Fleischfachassistent EBA"
"5ad95087-7109-46f8-b8ca-ec20ed3a3258","15063","21102068","211","21102","Fleischfachmann EFZ"
"9a36af0b-1df9-4935-9f00-8938f39e8a7c","81303","21102019","211","21102","Fleischschauer"
"98c05ac8-89b8-4524-8d81-c49f177eca79","21902","21102035","211","21102","Geflügelschlächter"
"af67c763-f55c-460e-8490-22b4d7a10fe1","21809","21102001","211","21102","Metzger"
"e52498f4-57dc-43e1-bdd7-55298dc81c2c","21810","21102024","211","21102","Metzgerbursche"
"71caffd5-f9df-4f66-8ee6-f8fdd124c184","21904","21102025","211","21102","Metzgereigehilfe"
"f70d5527-6c75-425f-a62d-d7e6e20358d0","21814","21102002","211","21102","Metzgermeister"
"b142e66d-0c9b-42c4-a593-52dd8126c4fa","21812","21102005","211","21102","Traiteur"
"d86ebb19-daf9-442e-bad5-cb657e615b3f","21813","21102021","211","21102","Wurster"
"09ec9786-a5ab-4670-83a7-727d560490d7","21101","21103001","211","21103","Bäcker"
"d6478b54-e6eb-41a1-b365-88eb8478727f","21107","21103031","211","21103","Bäcker mit HFP-Diplom"
"03bbcb2c-4a30-4e92-a72a-47ae0c088259","21100","21103027","211","21103","Bäcker, Bäcker-Konditoren"
"4e35f175-0015-43c6-beed-08b956624184","21106","21103026","211","21103","Bäckereiarbeiter"
"d5f073a9-c866-4230-b6ce-2a6d9fbfe1ee","21104","21103013","211","21103","Bäckergeselle"
"0bda75ca-4cbf-4bb2-860e-2ababa41b707","21102","21103027","211","21103","Bäcker-Konditor"
"b1ea0f71-3489-45e6-a3a4-b3df2e7629ae","21108","21103031","211","21103","Bäcker-Konditor mit HFP-Diplom"
"1eeea754-91da-4ff6-ba26-b0dc787a19d1","15074","21103080","211","21103","Bäcker-Konditor-Confiseur EBA"
"d8bf7e2f-56d5-433a-8ce1-86f56edc891b","15026","21103027","211","21103","Bäcker-Konditor-Confiseur EFZ"
"8ad1ee24-c453-4714-9252-e576a778e283","21203","21103016","211","21103","Konditor"
"babccf5f-d0bb-44ce-89c0-837b9eed839d","15020","21103049","211","21103","Konditor EBA"
"2a02b729-1476-4f65-a9a0-bb9ab7997d54","21204","21103003","211","21103","Konditor-Confiseur"
"72561aeb-9288-4674-add9-3bc0e7a864aa","21205","21103046","211","21103","Konditor-Gehilfe"
"a2eac584-5592-4988-8e00-dead45254b9d","21210","21103015","211","21103","Konditormeister"
"920546be-d2bd-45cb-b54e-c0b654bc6da0","21206","21103039","211","21103","Konfiseur"
"278fef4b-c8ec-45c1-83c3-a65c6c257eae","21207","21103038","211","21103","Patissier"
"5cf62614-60e9-4757-8df0-4a915997d9c3","21007","21106004","211","21104","Futtermüller"
"74c53e0d-3d58-459e-83da-98ea58ecdb90","21002","21106002","211","21104","Müller"
"c2fd8583-5a5f-4eff-9b31-73f5ee50d95a","21006","21106026","211","21104","Müllereiarbeiter"
"c46aba88-7b9b-4b40-9316-a620ba9c6487","63931","21106029","211","21104","Müllereitechniker"
"158ea104-2e4c-4f0b-80fb-4da32b9bda14","21003","21106007","211","21104","Obermüller"
"1f4e1926-b1d1-463d-9d49-ed3e54678cf3","21307","21104022","211","21105","Betriebsarbeiter (Schokolade)"
"83ffb6ee-451e-425c-ad61-10c5fc6d3874","21209","21104054","211","21105","Bonbonmacher"
"96c65b24-aa42-4d72-ad87-b407c5c6fccc","21703","21104013","211","21105","Glacemacher"
"04b7bff7-29ba-4e1a-b0f0-b4276cc39188","21901","21107027","211","21105","Hilfsarbeiter, Nahrung"
"9d73fb37-eac6-417a-b07b-9af1080adb99","21312","21104022","211","21105","Hilfsarbeiter, Schokolade"
"5e05db91-4998-4cd4-b557-c7780bf94c5a","22805","21104032","211","21105","Kaffeeröster"
"dc28a757-6b1a-4daf-9752-9bd9e337dd52","22004","21101028","211","21105","Konserven- und Tiefkühltechnologe"
"ac79494e-42a4-4a75-b08c-d478c6124669","22003","21101002","211","21105","Konservenspezialist"
"5285292c-380c-48a0-8477-d0ce3d3f25ff","22001","21101002","211","21105","Lebensmittelkonservierer"
"34a4deb3-f8f3-4fe7-9213-b05e30785e64","21404","21104061","211","21105","Lebensmittelpraktiker EBA"
"77f39a78-af3a-49ac-9230-e7bed0817723","21401","21104002","211","21105","Lebensmitteltechnologe"
"40c59931-0773-473f-a666-b3649fb5281a","22817","21104032","211","21105","Leiter der Getränkszubereitung"
"ca0c5baa-9b87-4597-8c29-ad24bf589530","22816","21104032","211","21105","Leiter der Tee- u. Kaffeezubereitung"
"1f9d9752-0f44-4ba9-990b-ff1ad729c0be","21402","21104004","211","21105","Produktionsfachmann der Lebensmitteltechnologie"
"f06393a1-35f5-465f-b659-1143c4be30dd","37331","21101004","211","21105","Pulverarbeiter"
"95316792-b019-4378-a292-3e3832455cda","21300","21104005","211","21105","Schokolademacher"
"dfa5707f-a709-40f4-a35f-715348effbdd","22101","21107015","211","21105","Teigwarenmacher"
"a276b00d-7822-4f76-83f9-0979de0b9b43","22800","21101014","211","21105","Uebrige Verarbeitung von Nahrungsmitteln"
"634687c0-09e5-4368-b434-c81ccee10da4","22810","21104042","211","21105","Zuckerfabrikarbeiter"
"ac00d1f8-29e8-4071-8cb6-ae459cd9f16e","22301","21201003","212","21201","Brauer"
"191eb41a-f49d-4a83-8959-dcb255cd2b9a","22302","21201004","212","21201","Brauer und Mälzer"
"f4d2ef39-43c7-4084-a3ab-19adb66a2f46","22300","21201004","212","21201","Brauer, Brauer-Mälzer"
"a4415d13-3286-4817-a87c-4f7686878948","22303","21201025","212","21201","Braumeister"
"0f1f6b6e-a483-463f-94a1-a780df84a575","22310","21201007","212","21201","Kellerbursche in Brauerei"
"66afd526-2eb6-4ee0-9301-994d74a49379","22403","21202013","212","21202","Destillateur"
"cda25347-0e96-4fab-8e5c-ab14ba0fcabe","22506","21202024","212","21202","Getränketechnologe"
"62630b79-f6f4-4292-b6b3-78f39209626b","22813","21203003","212","21202","Getränkeverarbeiter"
"8e155eff-0c59-4bf9-b873-e3cdf3947166","22311","21202026","212","21202","Kellermeister, Brauerei"
"d5a5b4fa-2b2f-4187-bce1-3d140b588172","22501","21202026","212","21202","Kellermeister, Obst"
"e02c30bd-78f3-4be2-ba83-cf4ee57957f2","22602","21202026","212","21202","Kellermeister, Wein"
"9f65710a-299e-4907-8648-f6babc1c21b9","22604","21202026","212","21202","Kellermeister-Oenologe"
"421d5536-6e3f-48c3-81c6-5f854ce26b28","61816","21202014","212","21202","Oenologe"
"c5a3b6a6-8b6a-45f8-b729-3f1aae0941a5","61820","21202038","212","21202","Weintechnologe"
"552ecd7e-8194-49de-a3f1-a05eaab03329","24202","21301011","213","21301","Hilfsarbeiter, Tabak"
"0dbf7ee9-ea12-4b76-abde-d91b19bd004a","24203","21301017","213","21301","Tabakmischer"
"abf9768e-5515-467a-abfd-5fba7af70449","24201","21301003","213","21301","Tabakwarenmacher"
"cada5b9b-658b-493e-877c-91df7031e3fa","24101","21301018","213","21301","Zigarettenmacher"
"ee42d30e-0225-4f70-948b-043b83f8d2a6","24001","21301015","213","21301","Zigarrenmacher"
"21278846-67c7-4c34-bb1d-139ffd71fbcd","22701","21401004","213","21302","Degustant"
"76fd607b-2206-43c5-b6ef-7e48a6db983a","22703","21401001","213","21302","Kaffeekoster"
"7f53bdeb-f7f8-4f33-beb9-8c7f0b6b75f3","25200","22101019","221","22101","Sonstige Spinnberufe"
"525bd71f-4858-4a46-9427-2f3b3f8c855f","25103","22101038","221","22101","Spinner"
"c7f04096-5543-4aa7-9db2-3bbd8ac0c77e","25201","22101027","221","22101","Spinnereikontrolleur"
"8c090096-f882-4534-b3a1-9979fe2e981e","38006","22101019","221","22101","Spinnmeister"
"241c599a-188e-4275-a7f0-7f0050902b2d","25403","22101128","221","22101","Spuler"
"19ccd08b-950a-40b4-aa68-31147dfc1e77","25400","22101128","221","22101","Spuler, Garnmacher"
"21408646-4f95-4090-8e5a-dac781c62086","25305","22101083","221","22101","Zwirner"
"546249fb-4898-4a74-b7dc-aa7f22970076","26001","22102184","221","22102","Automatenstricker"
"6857f6e6-afef-4db3-b810-1b1e4b62f1fa","25814","22102006","221","22102","Bandweber"
"8d9b4730-4782-42b2-86de-f1928a2b7e2d","15015","22102007","221","22102","Gewebegestalter EFZ"
"05655c82-6764-4cea-9b83-a0e70858799c","26002","22102015","221","22102","Handmaschinenstricker"
"1814383a-d025-4c5e-b730-550467d411f6","25815","22102007","221","22102","Handweber"
"d124b902-d7e9-4d20-b83c-b81020d5ed5c","26402","22102189","221","22102","Hilfsarbeiter, Weberei"
"a774e1ec-0905-47c3-bd98-be2669852200","25910","22102185","221","22102","Kettenaufleger"
"6bd49d92-ecbb-411b-9f33-c816d8821236","25812","22102126","221","22102","Leinen-Weber"
"f0e50508-7238-4419-8ca9-8146a17ecbdc","25808","22102086","221","22102","Maschinen-Weber"
"547c471b-da02-4a9a-85a9-de9d159ec8cd","28001","22102211","221","22102","Nachseher"
"fa00c976-39c8-4ea1-b1e4-3ffbaf3e4b48","25900","22102002","221","22102","Sonstige Webereiberufe"
"d778169f-1579-4f76-9c7e-2932a05cccf0","26100","22102002","221","22102","Sonstige Wirk- und Strickwarenhersteller"
"071c6e9d-072d-47b6-bd5b-49369f63bb2d","25902","22102023","221","22102","Staber, Weberei"
"6f51c6fa-2c7c-4658-9b69-18f4122db4cb","26009","22102016","221","22102","Stricker"
"c8bc53ed-efaf-402b-bd07-383fc2cf38b0","26013","22102013","221","22102","Strickmaschinenoperateur"
"cd53f9e3-f2de-4fbb-9404-a1747bb7d37c","25807","22102144","221","22102","Teppichweber"
"ce35b391-64ad-4bbb-80d9-774fd22314c9","25911","22102007","221","22102","Textilgestalter Handweben"
"6b0ee470-b7a4-4c60-ad0b-e00d64449954","25905","22102212","221","22102","Tuchkontrolleur"
"6107f1d3-fdee-4ffb-bb47-7f27277443b9","25904","22102008","221","22102","Weberei-Assistent"
"2cafb8b9-4174-48a7-892e-4517261cf64d","25813","22102030","221","22102","Webermeister"
"263804bf-fa23-4c8b-9c03-75fc1c67adb4","26011","22102004","221","22102","Wirker"
"f1d693fe-b177-4c6f-b4c0-e3d509f08736","26014","22102012","221","22102","Wirkmaschinenoperateur"
"e37e6bec-a9bf-4174-ae3a-b5aaad029e64","25816","22102009","221","22102","Woll-Weber"
"65af6c26-c613-49ea-a033-538358cf96de","25604","22102213","221","22102","Zettler"
"1f1bb34d-0bc5-43f5-acbd-7c70e597fc0e","26313","22103074","221","22103","Bleichermeister"
"101dd0b5-7af0-4563-b4af-17368edd932f","80502","22103014","221","22103","Färber"
"af8179a5-7621-4dd3-80cf-2140cbb283f0","80503","22103004","221","22103","Färbereiarbeiter"
"8bb9b61f-879e-40d6-95f1-d3fc5854acbe","80507","22103005","221","22103","Färbermeister HFP"
"6648de3b-a1d1-4e4d-85da-d45deac4bcee","26304","22103118","221","22103","Textilfärber"
"0d38e745-326f-47d2-8eb8-55302783073e","26311","22103002","221","22103","Textilveredler"
"c2b9a309-f9b1-48e3-ac17-f13c080a7507","26300","22103003","221","22103","Textilveredler, Färber"
"d0cbe35e-be69-41d7-94c5-8ca40c591ff6","26312","22103015","221","22103","Wollfärber"
"81c686bd-2175-464a-b95b-12130ff33957","25701","22104003","221","22104","Einrichter"
"6d223596-43dc-4613-b713-fb84b985ce4e","25906","22104001","221","22104","Einzieher (Textilindustrie)"
"d7a4c6a9-cc52-4439-b4eb-cb18ab5b7017","25502","22104014","221","22104","Seiler"
"8a271914-3534-47a4-bdfd-e362f2925d7d","47208","22104008","221","22104","Spleisser"
"016cfd88-fb5c-4385-a091-c15622c98994","25703","22104001","221","22104","Strickmaschineneinrichter"
"68b41ce8-002d-4ba0-8e0c-5d5e43a7233d","26401","22104001","221","22104","Textilarbeiter"
"55c76b85-4167-47b3-992e-39298d8e4e41","25907","22104030","221","22104","Textilassistent"
"3e04c844-8bb4-4695-8fd7-30d67dee69c1","66513","22104003","221","22104","Textilberater"
"575befd7-f5c3-4936-b463-54b94a7e2dd7","25705","22104001","221","22104","Textilmechaniker"
"0220a6a4-dc71-46a8-beea-4ec1fb0e98f5","28900","22104001","221","22104","Uebrige Textilverarbeiter"
"a94f98d5-1593-456b-a877-42072e65c51c","40501","22201023","222","22201","Abschneider"
"33d66690-f3d8-4663-b4cf-1b20a26cb126","27101","22201006","222","22201","Couturier"
"4750bff8-bf88-4c9c-a27b-139228a0040f","27100","22201007","222","22201","Damen- und Herrenschneider"
"531f7a95-4703-4c98-9b81-e7c3fba3c4f1","27214","22201019","222","22201","Damenkleiderkonfektionär"
"2958ef01-20b8-425f-8cfb-56016888732d","27112","22201056","222","22201","Damenschneider mit HFP-Diplom"
"fc4163d4-54b9-4b20-80e7-3c36e8f6099c","27409","22201057","222","22201","Damenwäscheschneider"
"c220bd3d-53e5-4d2b-8406-d82f84c6649a","27215","22201013","222","22201","Herrenkleiderkonfektionär"
"2b7826f7-587a-490b-99b4-1fd3721dfe54","27410","22201032","222","22201","Herrenwäscheschneider"
"6d2caa43-ba7d-4f34-9c2c-cecf3a4a3d19","27203","22201059","222","22201","Industrieschneider"
"55248a05-2697-4fb2-b4fb-57412f6f1599","27302","22201039","222","22201","Kleideratelier-Chef"
"ed43b832-c3d3-40ad-8db0-143b7f564533","27212","22201015","222","22201","Konfektions-Couturier"
