id,city,zip_code,communal_code,canton_code,latitude,longitude,region_code
4b576b21-a6e3-475d-9ac6-c6d34eee2c45,Abroad,9999,9999,AU,0,0,null
5ed0306c-f73f-458b-9971-3dc9ed7fb3ff,Ausland,9999,9999,AU,0,0,null
cf03510c-4742-4b4e-b2e3-7dd22cceb813,Étranger,9999,9999,AU,0,0,null
39ecd0d2-d5de-4949-bbd2-31437cc7eb62,Estero,9999,9999,AU,0,0,null
