ID,LANGUAGE,CITY,ZIP_CODE,COMMUNAL_CODE,CANTON_CODE,REGION_CODE,LONGITUDE,LATITUDE
7469203b-6e98-486e-a920-3b6e98f86e46,de,Lausanne,1000,5586,VD,VD01,6.6523078,46.552043
1797490b-a0d5-4b1c-9749-0ba0d5fb1c04,de,Lausanne 10,1000,5586,VD,VD01,null,null
be2caa93-60d1-4923-acaa-9360d109235e,de,Lausanne 12,1000,5586,VD,VD01,null,null
a3969d3c-93bc-449e-969d-3c93bcf49e7e,de,Lausanne 14,1000,5586,VD,VD01,null,null
20154674-dd97-4967-9546-74dd9759679c,de,Lausanne 16,1000,5586,VD,VD01,null,null
62f169a8-18de-481f-b169-a818de881fbf,de,Lausanne 18,1000,5586,VD,VD01,null,null
a2f6d81e-89be-4a66-b6d8-1e89be5a66c2,de,Lausanne 20,1000,5586,VD,VD01,null,null
3c4b5411-572e-4fdb-8b54-11572e8fdbe7,de,Lausanne 22,1000,5586,VD,VD01,null,null
37b41d3b-a2b2-492c-b41d-3ba2b2c92c1c,de,Lausanne 23,1000,5586,VD,VD01,null,null
511c7825-315d-47d0-9c78-25315da7d0d5,de,Lausanne 25,1000,5586,VD,VD01,6.6523078,46.552043
e3e7dac7-550c-4369-a7da-c7550cc369b6,de,Lausanne 26,1000,5586,VD,VD01,6.6523078,46.552043
d6315f6f-45b0-48cf-b15f-6f45b0b8cfb5,de,Lausanne 27,1000,5586,VD,VD01,6.6523078,46.552043
dca56b47-6883-4be6-a56b-476883fbe632,it,Losanna,1000,5586,VD,VD01,6.6523078,46.552043
d8f2d02a-7721-409e-b2d0-2a7721c09e69,it,Losanna,1000,5586,VD,VD01,null,null
61fe0aac-d54d-4737-be0a-acd54d6737c6,it,Losanna 12,1000,5586,VD,VD01,null,null
07ed0965-83a1-4d89-ad09-6583a14d895e,it,Losanna 14,1000,5586,VD,VD01,null,null
9b3a6927-68df-4b9b-ba69-2768df4b9bdc,it,Losanna 16,1000,5586,VD,VD01,null,null
07e18d8d-3a26-4b71-a18d-8d3a266b7101,it,Losanna 20,1000,5586,VD,VD01,null,null
9199e52f-63a9-46ab-99e5-2f63a9b6abec,it,Losanna 22,1000,5586,VD,VD01,null,null
3230bf24-3f52-444a-b0bf-243f52f44a6d,it,Losanna 23,1000,5586,VD,VD01,null,null
7e25c8c8-0e6f-403f-a5c8-c80e6f603f2a,it,Losanna 26,1000,5586,VD,VD01,6.6523078,46.552043
25f32fcb-e6ee-45e1-b32f-cbe6eea5e1de,it,Losanna 27,1000,5586,VD,VD01,6.6523078,46.552043
13d19120-debc-410a-9191-20debc510af3,de,Lausanne,1001,5586,VD,VD01,null,null
44cba65e-b458-43cd-8ba6-5eb458b3cd23,it,Losanna 1,1001,5586,VD,VD01,null,null
f64e0a74-b35b-4509-8e0a-74b35b85098c,de,Lausanne,1002,5586,VD,VD01,null,null
13e11631-4f4a-4b3f-a116-314f4aab3f3d,it,Losanna,1002,5586,VD,VD01,null,null
cccc53bd-a99d-4ceb-8c53-bda99d6ceb6f,de,Lausanne,1003,5586,VD,VD01,6.6523078,46.552043
4049dfae-facf-46fa-89df-aefacf96faf1,it,Losanna,1003,5586,VD,VD01,6.6523078,46.552043
ff27b659-4d1f-47e6-a7b6-594d1fb7e62b,de,Lausanne,1004,5586,VD,VD01,6.63233,46.519595
3f4a016a-a686-4fdd-8a01-6aa686dfdd5a,it,Losanna,1004,5586,VD,VD01,6.63233,46.519595
a6b1a15f-a7b3-4c88-b1a1-5fa7b32c881e,de,Lausanne,1005,5586,VD,VD01,6.63233,46.519595
024c2219-6c04-48df-8c22-196c0468dfe9,it,Losanna,1005,5586,VD,VD01,6.63233,46.519595
ad8597d2-450e-45f0-8597-d2450e05f062,de,Lausanne,1006,5586,VD,VD01,6.63233,46.519595
7dc18c47-3c1c-42e6-818c-473c1cd2e675,it,Losanna,1006,5586,VD,VD01,6.63233,46.519595
502c4046-48cb-4f38-ac40-4648cbef3878,de,Lausanne,1007,5586,VD,VD01,6.63233,46.519595
4ae47a24-25ed-48c6-a47a-2425edf8c698,it,Losanna,1007,5586,VD,VD01,6.63233,46.519595
bacd50ac-2136-4d96-8d50-ac2136bd960c,de,Jouxtens-Mézery,1008,5585,VD,VD01,6.6049736,46.538896
7de8bb45-7e12-4c1d-a8bb-457e12ac1d4f,de,Prilly,1008,5589,VD,VD01,6.6049736,46.538896
521fe24d-81c1-4c78-9fe2-4d81c12c7893,de,Pully,1009,5590,VD,VD01,6.6694965,46.521538
b7e6edbf-05fe-46ce-a6ed-bf05fe46ce57,de,Lausanne,1010,5586,VD,VD01,6.6523078,46.552043
0fbb70df-ce0f-4f8e-bb70-dfce0fff8eb2,de,Lausanne,1011,5586,VD,VD01,6.64295,46.525429
e045fa24-477f-4fad-85fa-24477f9fad7d,de,Lausanne,1012,5586,VD,VD01,6.65689,46.52631
17bd5fd0-cbc6-400c-bd5f-d0cbc6700ccd,it,Losanna,1012,5586,VD,VD01,6.65689,46.52631
136fec75-ea5f-4201-afec-75ea5f2201b8,de,Lausanne Adm cant VD,1014,5586,VD,VD01,null,null
1605b949-62aa-49e2-85b9-4962aaf9e2b8,de,Lausanne,1015,5635,VD,VD02,6.6523078,46.552043
850830e3-a833-4fd6-8830-e3a8339fd6a4,de,Lausanne Charles Veillon SA,1017,5586,VD,VD01,null,null
f1183139-9149-4d34-9831-399149bd341b,de,Lausanne,1018,5586,VD,VD01,6.6523078,46.552043
cc78d692-14a9-4d36-b8d6-9214a9ed3635,de,Lausanne Services spéciaux,1019,5586,VD,VD01,null,null
946c369a-578f-4f02-ac36-9a578f9f02fe,de,Renens VD,1020,5591,VD,VD01,6.593655,46.535299
9f57e221-7b17-42cc-97e2-217b1792cc8d,de,Renens VD 1,1020,5591,VD,VD01,null,null
7e8f313b-72c1-4ac5-8f31-3b72c1aac5be,de,Renens VD 2,1020,5591,VD,VD01,null,null
432235a7-e7d9-447a-a235-a7e7d9b47af3,de,Chavannes-près-Renens,1022,5627,VD,VD02,null,null
0353bbea-f8cc-4e10-93bb-eaf8cc3e1057,de,Crissier,1023,5583,VD,VD01,6.5773091,46.558481
fbef0e4d-d79f-4467-af0e-4dd79f946706,de,Crissier 1,1023,5583,VD,VD01,null,null
07e86612-7f06-4863-a866-127f06b86393,de,Ecublens VD,1024,5635,VD,VD02,6.550683,46.52719
6f572e82-39b5-4127-972e-8239b5e127bc,de,St-Sulpice VD,1025,5648,VD,VD02,6.539072,46.512148
4d1601d7-d57e-405f-9601-d7d57e605f20,de,Denges,1026,5632,VD,VD02,6.533801,46.519399
1baed1ad-fbf4-4758-aed1-adfbf407588d,de,Echandens,1026,5633,VD,VD02,6.533801,46.519399
3791dd66-9a05-4718-91dd-669a05c718b2,de,Echandens-Denges,1026,5633,VD,VD02,null,null
9fbd550c-e081-4868-bd55-0ce081a86894,de,Lonay,1027,5638,VD,VD02,6.5169339,46.529868
d6f717d4-8045-4e37-b717-d480455e3745,de,Préverenges,1028,5643,VD,VD02,6.5290018,46.516057
b3caca07-bcc1-4c53-8aca-07bcc11c5311,de,Villars-Ste-Croix,1029,5651,VD,VD02,6.560968,46.565837
5f144969-6981-42bd-9449-69698142bdf8,de,Bussigny,1030,5624,VD,VD02,6.550058,46.552254
48239634-0f9a-4cac-a396-340f9a7cac0f,de,Mex VD,1031,5489,VD,VD02,6.543879,46.572937
47acf9a2-4ec6-4736-acf9-a24ec647369d,de,Romanel-sur-Lausanne,1032,5592,VD,VD01,null,null
24582a6f-a354-4871-982a-6fa354987190,de,Cheseaux-sur-Lausanne,1033,5582,VD,VD01,null,null
25aecdae-85ac-41d0-aecd-ae85ac11d09a,de,Boussens,1034,5473,VD,VD02,6.581737,46.598316
d4cf8856-843a-4d93-8f88-56843a1d93b5,de,Bournens,1035,5472,VD,VD02,6.563911,46.608669
2c70fba8-abda-4872-b0fb-a8abda88723c,de,Sullens,1036,5501,VD,VD02,6.566006,46.589389
b85449d6-5cb0-47e5-9449-d65cb0a7e5c1,de,Etagnières,1037,5521,VD,VD02,6.6085046,46.601426
1320ad14-92bb-4f79-a0ad-1492bbff7952,de,Bercher,1038,5512,VD,VD02,6.7062034,46.691642
bbe77c94-d26d-4448-a77c-94d26d244891,de,Cheseaux Polyval,1039,5582,VD,VD01,null,null
e8c3fe42-1eb7-4628-83fe-421eb776287f,de,Echallens,1040,5518,VD,VD02,6.6351987,46.638457
809aa23c-f259-416c-9aa2-3cf259716c04,de,St-Barthélemy VD,1040,5535,VD,VD02,6.6351987,46.638457
968f8de8-cf81-43d0-8f8d-e8cf8103d09a,de,Villars-le-Terroir,1040,5537,VD,VD02,6.6351987,46.638457
d30f8e0b-70b4-4b0d-8f8e-0b70b43b0d87,de,Bottens,1041,5514,VD,VD02,6.693623,46.612293
cf9f5976-b33c-46f1-9f59-76b33c36f153,de,Dommartin,1041,5540,VD,VD02,6.693623,46.612293
ba25f484-aa06-4229-a5f4-84aa069229c4,de,Montaubion-Chardonney,1041,5804,VD,VD02,null,null
ac21e2dd-7401-4663-a1e2-dd7401366305,de,Naz,1041,5540,VD,VD02,6.693623,46.612293
9128883a-c8df-4a34-a888-3ac8dfda3439,de,Poliez-Pittet,1041,5533,VD,VD02,6.693623,46.612293
f569be27-dc3a-4f5d-a9be-27dc3aaf5dbc,de,Poliez-le-Grand,1041,5540,VD,VD02,6.693623,46.612293
7285fba6-b176-4c2d-85fb-a6b176dc2dd2,de,Assens,1042,5511,VD,VD02,6.5748561,46.624188
54987fed-8f08-4424-987f-ed8f08642459,de,Bettens,1042,5471,VD,VD02,6.5748561,46.624188
97d323fd-b7d9-45f0-9323-fdb7d965f010,de,Bioley-Orjulaz,1042,5513,VD,VD02,6.5748561,46.624188
fab5ea8a-8816-412a-b5ea-8a8816d12a39,de,Sugnens,1043,5540,VD,VD02,6.671968,46.651148
fa14bd93-025a-4db3-94bd-93025a2db3d1,de,Fey,1044,5522,VD,VD02,6.678434,46.672851
89de7083-5396-4cd7-9e70-8353967cd7dd,de,Ogens,1045,5680,VD,VD03,6.719208,46.705933
7d18a812-927c-4f61-98a8-12927c6f6151,de,Rueyres,1046,5534,VD,VD02,null,null
492cd483-bc57-48f8-acd4-83bc57e8f8b1,de,Oppens,1047,5923,VD,VD03,null,null
2069cda2-887c-4d2a-a9cd-a2887c5d2a92,de,Le Mont-sur-Lausanne,1052,5587,VD,VD01,null,null
1a457b20-3c5b-41a5-857b-203c5bb1a518,de,Bretigny-sur-Morrens,1053,5515,VD,VD02,null,null
0788b797-e18f-4046-88b7-97e18fd046e2,de,Cugy VD,1053,5516,VD,VD02,6.640643,46.596563
c754e444-68cf-4600-94e4-4468cfd60082,de,Morrens VD,1054,5527,VD,VD02,6.585893,46.589857
78a6b130-3d6d-4a95-a6b1-303d6d1a954f,de,Froideville,1055,5523,VD,VD02,6.6917237,46.598179
d12b35b1-b13f-4b48-ab35-b1b13feb48b4,de,Villars-Tiercelin,1058,5804,VD,VD02,6.705818,46.618599
01d4aa16-2cf1-4143-94aa-162cf1514316,de,Peney-le-Jorat,1059,5804,VD,VD02,6.730512,46.624096
a21dcf84-56dd-40ad-9dcf-8456dda0ad58,de,Villars-Mendraz,1061,5804,VD,VD02,6.726124,46.643529
386ef2e1-e9fd-41f4-aef2-e1e9fdf1f4f3,de,Sottens,1062,5804,VD,VD02,6.738431,46.652751
63c379d0-000b-4176-8379-d0000b317608,de,Boulens,1063,5661,VD,VD03,6.753676,46.660073
ce4c88d2-fbde-48ac-8c88-d2fbde18ac1e,de,Chapelle-sur-Moudon,1063,5693,VD,VD03,null,null
280423ca-57e3-4b38-8423-ca57e38b3812,de,Martherenges,1063,5693,VD,VD03,6.753676,46.660073
1fba2fcf-f4a9-4b1b-ba2f-cff4a93b1bb4,de,Peyres-Possens,1063,5693,VD,VD03,6.753676,46.660073
aa2713b9-71cf-47e0-a713-b971cfd7e021,de,Epalinges,1066,5584,VD,VD01,6.6684324,46.550714
24c3b981-833d-4df0-83b9-81833d8df0ce,de,Les Monts-de-Pully,1068,5590,VD,VD01,6.689425,46.536285
1abb8a78-2939-4fe6-bb8a-782939dfe670,de,Puidoux,1070,5607,VD,VD02,6.784104,46.508573
433a6df9-dd21-4d61-ba6d-f9dd21ed61fa,de,Chexbres,1071,5601,VD,VD02,6.7800263,46.484323
6fe28fd3-acd4-4ce3-a28f-d3acd41ce37b,de,Rivaz,1071,5609,VD,VD02,6.7800263,46.484323
ee7c0384-4880-455e-bc03-844880955e75,de,St-Saphorin (Lavaux),1071,5610,VD,VD02,null,null
0e852975-92f9-4ad0-8529-7592f9aad07a,de,Forel (Lavaux),1072,5604,VD,VD02,6.7628488,46.537892
aad8b238-f2d1-429b-98b2-38f2d1929b16,de,Mollie-Margot,1073,5611,VD,VD02,6.7270088,46.548892
88ba4148-1224-4929-ba41-48122489290b,de,Savigny,1073,5611,VD,VD02,6.7270088,46.548892
45de7bfc-a3da-46b9-9e7b-fca3da26b9c6,de,Ferlens VD,1076,5806,VD,VD02,6.74403,46.585676
aa91d74b-ca92-4b35-91d7-4bca923b3573,de,Servion,1077,5799,VD,VD02,6.776623,46.573372
a7258fd4-90da-49a3-a58f-d490da09a31c,de,Essertes,1078,5788,VD,VD02,6.785426,46.561225
0341a739-b6fe-499f-81a7-39b6fec99f6d,de,Les Cullayes,1080,5799,VD,VD02,6.754425,46.568218
bde74530-912a-441d-a745-30912ae41de3,de,Montpreveyres,1081,5792,VD,VD02,6.7305646,46.581299
e55b6513-1ce5-4ed4-9b65-131ce51ed425,de,Corcelles-le-Jorat,1082,5785,VD,VD02,6.730338,46.600963
d16a2d8b-a541-46fb-aa2d-8ba54126fb11,de,Mézières VD,1083,5806,VD,VD02,6.760865,46.586341
fd6b6484-bd22-4eda-ab64-84bd22bedae3,de,Carrouge VD,1084,5806,VD,VD02,6.766514,46.599449
aad79c40-36e8-4682-979c-4036e80682f6,de,Vulliens,1085,5803,VD,VD02,6.793369,46.622192
f1073485-8421-4c39-8734-858421ec39f3,de,Ropraz,1088,5798,VD,VD02,6.752623,46.613243
b11323e6-cae4-41dc-9323-e6cae421dc28,de,La Croix (Lutry),1090,5606,VD,VD02,6.702551,46.516119
8f05b46f-bb5c-496c-85b4-6fbb5cb96c18,de,Aran,1091,5613,VD,VD02,6.721974,46.503367
c8b74800-ce04-4bb5-b748-00ce04dbb510,de,Chenaux,1091,5613,VD,VD02,6.721974,46.503367
eb97a221-f120-4907-97a2-21f120090792,de,Grandvaux,1091,5613,VD,VD02,6.721974,46.503367
8cfb82cd-dff1-4b47-bb82-cddff1fb471f,de,Belmont-sur-Lausanne,1092,5581,VD,VD01,null,null
648bbdfc-82a1-4565-8bbd-fc82a1456564,de,La Conversion,1093,5606,VD,VD02,6.677415,46.513315
044d69ae-2f62-4592-8d69-ae2f62e5922b,de,Paudex,1094,5588,VD,VD01,6.6736302,46.508387
d6917f51-9410-4b80-917f-5194107b80bf,de,Lutry,1095,5606,VD,VD02,6.698962,46.515086
1f1f929f-ffc7-4249-9f92-9fffc76249b0,de,Cully,1096,5613,VD,VD02,6.7316973,46.499065
9be8990f-38be-4a7d-a899-0f38beda7d88,de,Villette (Lavaux),1096,5613,VD,VD02,6.7316973,46.499065
72718049-c2d2-4840-b180-49c2d2284021,de,Riex,1097,5613,VD,VD02,6.733847,46.500392
884a0742-94e3-4e45-8a07-4294e39e4539,de,Epesses,1098,5613,VD,VD02,6.746229,46.495067
c36ea738-9749-4f2a-aea7-389749bf2abd,de,Morges,1110,5642,VD,VD02,6.4931306,46.51401
e4eb332d-3f17-4476-ab33-2d3f17d4769a,de,Morges 1,1110,5642,VD,VD02,null,null
5f1a1d12-bc06-4ec1-9a1d-12bc06cec1ed,de,Morges 2,1110,5642,VD,VD02,null,null
72de5c57-f9b7-4052-9e5c-57f9b70052e5,de,Echichens,1112,5634,VD,VD02,6.493396,46.526924
b20971ce-f3ab-47f5-8971-cef3abf7f592,de,St-Saphorin-sur-Morges,1113,5634,VD,VD02,null,null
0c2a094a-6f2f-488f-aa09-4a6f2fb88f3f,de,Colombier VD,1114,5634,VD,VD02,6.461996,46.55421
edac1e31-5732-453a-ac1e-315732e53ab4,de,Vullierens,1115,5654,VD,VD02,6.477375,46.573068
d36a90e9-3775-4c24-aa90-e937750c248a,de,Cottens VD,1116,5478,VD,VD02,6.453207,46.572465
1f841e53-d6b5-4700-841e-53d6b5f70097,de,Grancy,1117,5485,VD,VD02,6.463387,46.593785
f4cea40f-169c-4170-8ea4-0f169cb1706a,de,Bremblens,1121,5622,VD,VD02,6.518788,46.543998
0a2d8c9a-5712-4e49-ad8c-9a5712be4910,de,Romanel-sur-Morges,1122,5645,VD,VD02,6.508911,46.55617
9c8826be-75b9-46c2-8826-be75b956c235,de,Aclens,1123,5621,VD,VD02,6.510843,46.568259
d464d289-679c-43d0-a4d2-89679cc3d094,de,Gollion,1124,5484,VD,VD02,6.511818,46.585151
a5bb9916-d892-4c4e-bb99-16d8928c4ef3,de,Monnaz,1125,5634,VD,VD02,6.474588,46.53191
afaa9959-f0a1-4423-aa99-59f0a11423ad,de,Vaux-sur-Morges,1126,5650,VD,VD02,6.463538,46.530833
be34e5de-af90-4fd3-b4e5-deaf90cfd3cb,de,Clarmont,1127,5629,VD,VD02,6.445828,46.545933
cde981ed-c2b9-4fe1-a981-edc2b99fe1c6,de,Reverolle,1128,5644,VD,VD02,6.43971,46.538109
108e044d-d965-450b-8e04-4dd965e50b3d,de,Tolochenaz,1131,5649,VD,VD02,6.4771752,46.501632
f02b28dd-5708-4e3b-ab28-dd5708ce3bd9,de,Lully VD,1132,5639,VD,VD02,6.443697,46.500568
632c8ddc-3125-40eb-ac8d-dc312510eb73,de,Chigny,1134,5628,VD,VD02,6.473592,46.513821
7ccb05ac-5d73-40d5-8b05-ac5d73e0d588,de,Vufflens-le-Château,1134,5653,VD,VD02,null,null
68f3a56e-d587-4364-b3a5-6ed587a364f0,de,Denens,1135,5631,VD,VD02,6.452254,46.515855
90aa3c50-1b73-4fae-aa3c-501b732fae09,de,Bussy-Chardonney,1136,5625,VD,VD02,6.440662,46.528814
34428e28-695d-4794-828e-28695da7949e,de,Sévery,1141,5500,VD,VD02,6.440116,46.568625
354e2fc3-7c37-423d-8e2f-c37c37823d99,de,Pampigny,1142,5494,VD,VD02,6.4219753,46.586239
5c141d4b-63b0-4a2c-941d-4b63b07a2c26,de,Apples,1143,5421,VD,VD04,6.4165602,46.554983
388511e0-ef67-4792-8511-e0ef67b792c8,de,Ballens,1144,5423,VD,VD04,6.377318,46.553149
25031efc-fb79-46ad-831e-fcfb7956ada1,de,Bière,1145,5425,VD,VD04,6.3174853,46.547824
f8d4db11-09c7-4046-94db-1109c77046c6,de,Mollens VD,1146,5431,VD,VD04,6.338158,46.577414
bb14a015-2b5a-4f06-94a0-152b5a2f0631,de,Montricher,1147,5492,VD,VD02,6.369704,46.602411
0ac42426-7718-4a95-8424-2677183a9590,de,Chavannes-le-Veyron,1148,5475,VD,VD02,null,null
499ef040-7e8e-4f6b-9ef0-407e8e3f6b2e,de,Cuarnens,1148,5479,VD,VD02,6.3931408,46.624438
069a7133-540a-4fb7-9a71-33540a5fb7b6,de,L'Isle,1148,5486,VD,VD02,6.3931408,46.624438
29d76d85-aa86-4e2f-976d-85aa863e2fae,de,La Coudre,1148,5486,VD,VD02,6.3931408,46.624438
7c0b6cb9-027c-41ac-8b6c-b9027c11ac6c,de,La Praz,1148,5758,VD,VD03,6.3931408,46.624438
e36857ff-80ed-4d91-a857-ff80ed4d9100,de,Mauraz,1148,5488,VD,VD02,6.3931408,46.624438
d01c0fe2-7773-4068-9c0f-e27773a06891,de,Moiry VD,1148,5490,VD,VD02,6.3931408,46.624438
a3a738ce-457f-4d8c-a738-ce457fcd8c69,de,Mont-la-Ville,1148,5491,VD,VD02,6.3931408,46.624438
1722f2d2-63d3-4863-a2f2-d263d3f863ec,de,Villars-Bozon,1148,5486,VD,VD02,6.3931408,46.624438
770e8734-2edf-4ef9-8e87-342edfaef9f4,de,Berolle,1149,5424,VD,VD04,6.326259,46.56536
2a2fffaf-ad43-4dcc-afff-afad43adcc08,de,St-Prex,1162,5646,VD,VD02,6.447188,46.485439
0e03ece2-e7b4-41be-83ec-e2e7b4c1bec2,de,Etoy,1163,5636,VD,VD02,6.4217436,46.484237
9567d30b-5cd7-461a-a7d3-0b5cd7a61a20,de,Buchillon,1164,5623,VD,VD02,6.412819,46.465948
2ade46b2-f288-4576-9e46-b2f288f5768e,de,Allaman,1165,5851,VD,VD04,6.393875,46.469439
6fff7b66-fe8e-4fa0-bf7b-66fe8e4fa018,de,Perroy,1166,5860,VD,VD04,6.3590261,46.470191
54b1bfc6-b372-4279-b1bf-c6b3727279d0,de,Lussy-sur-Morges,1167,5640,VD,VD02,6.444645,46.49606
0acd2b81-aa0f-4ae4-8d2b-81aa0f2ae4cd,de,Villars-sous-Yens,1168,5652,VD,VD02,6.426473,46.506377
aaa97727-9f33-45ef-a977-279f33d5efcd,de,Yens,1169,5655,VD,VD02,6.409048,46.524228
c77e4569-3f13-4ce9-be45-693f131ce9b8,de,Aubonne,1170,5422,VD,VD04,6.3851212,46.490579
e8c4c395-311f-485a-84c3-95311f985a19,de,Bougy-Villars,1172,5426,VD,VD04,6.348935,46.483594
a987a565-af48-4c4a-87a5-65af486c4a91,de,Féchy,1173,5427,VD,VD04,6.3726881,46.478812
2be27ba4-1360-4398-a27b-a41360a39842,de,Montherod,1174,5432,VD,VD04,6.345857,46.491894
9ffc2552-76e0-4d17-bc25-5276e04d17b0,de,Pizy,1174,5422,VD,VD04,6.345857,46.491894
b0b7571a-5fb3-49a4-b757-1a5fb309a480,de,Lavigny,1175,5637,VD,VD02,6.403955,46.499284
57d0bdc3-d97c-45f0-90bd-c3d97cd5f010,de,St-Livres,1176,5435,VD,VD04,6.381852,46.516695
9e3fd118-c26f-4603-bfd1-18c26f360379,de,Rolle,1180,5861,VD,VD04,6.3315555,46.457574
a62f87c7-d397-482f-af87-c7d397f82f0c,de,Tartegnin,1180,5862,VD,VD04,6.3315555,46.457574
489652ff-2f60-458e-9652-ff2f60f58e4d,de,Gilly,1182,5857,VD,VD04,6.300124,46.457345
6754689f-1b59-4c1d-9468-9f1b59fc1d9d,de,Bursins,1183,5853,VD,VD04,6.2862309,46.452031
cf790121-1db4-4ffe-b901-211db4fffee0,de,Luins,1184,5858,VD,VD04,6.269118,46.439446
235e8d5d-578f-4f6f-9e8d-5d578f6f6f82,de,Vinzel,1184,5863,VD,VD04,6.269118,46.439446
2ef6d0a2-f945-405f-b6d0-a2f945c05f39,de,Mont-sur-Rolle,1185,5859,VD,VD04,6.336313,46.475361
ac04b751-03b2-414d-84b7-5103b2814d66,de,Essertines-sur-Rolle,1186,5856,VD,VD04,null,null
2584bc17-7312-418d-84bc-177312a18d70,de,St-Oyens,1187,5436,VD,VD04,6.299171,46.494458
352c6084-31df-400f-ac60-8431df200fb9,de,Gimel,1188,5428,VD,VD04,6.2893698,46.526681
61738974-ddcb-437b-b389-74ddcbe37b26,de,St-George,1188,5434,VD,VD04,6.2893698,46.526681
a3d9601f-ac68-4334-9960-1fac68f33455,de,Saubraz,1189,5437,VD,VD04,6.324991,46.515617
d7607d47-46e0-4b3a-a07d-4746e0db3a31,de,Bursinel,1195,5852,VD,VD04,6.289946,46.431822
dcb51bee-632c-4c29-b51b-ee632c4c29dd,de,Dully,1195,5855,VD,VD04,6.289946,46.431822
dcd36992-d205-4728-9369-92d2054728e9,de,Dully-Bursinel,1195,5852,VD,VD04,null,null
59d1cd0d-4157-4df2-91cd-0d4157adf2a7,de,Gland,1196,5721,VD,VD04,6.2729116,46.41975
2c1ab810-9f28-497d-9ab8-109f28197dfc,de,Prangins,1197,5725,VD,VD04,6.2551076,46.400709
287768c6-39a6-4c86-b768-c639a6cc8671,de,Genf,1200,6621,GE,GE01,6.1413935,46.205774
ba2ab661-1c3c-4176-aab6-611c3c817616,fr,Genève,1200,6621,GE,GE01,6.1413935,46.205774
22d62428-3bd7-41c6-9624-283bd711c6e5,it,Ginevra,1200,6621,GE,GE01,6.1413935,46.205774
4e4e1bcf-f086-42ae-8e1b-cff08682aeac,de,Genf,1201,6621,GE,GE01,6.1413935,46.205774
d107ded3-1047-4439-87de-d31047e43930,fr,Genève,1201,6621,GE,GE01,6.1413935,46.205774
64189646-8049-4467-9896-46804994679b,it,Ginevra,1201,6621,GE,GE01,6.1413935,46.205774
eb229d8c-8e57-4b54-a29d-8c8e570b5475,de,Genf,1202,6621,GE,GE01,6.1413935,46.205774
2f9ea3cb-3bab-47b3-9ea3-cb3bab07b385,fr,Genève,1202,6621,GE,GE01,6.1413935,46.205774
11dee030-cbf2-4990-9ee0-30cbf2099066,it,Ginevra,1202,6621,GE,GE01,6.1413935,46.205774
dd77de44-ea9e-40a5-b7de-44ea9e90a5ea,de,Genf,1203,6621,GE,GE01,6.1413935,46.205774
507b29ce-5420-45c4-bb29-ce5420a5c40a,fr,Genève,1203,6621,GE,GE01,6.1413935,46.205774
5c2f6d58-813a-47d0-af6d-58813ae7d042,it,Ginevra,1203,6621,GE,GE01,6.1413935,46.205774
1e228427-e3d6-4bb8-a284-27e3d6ebb81d,de,Genf,1204,6621,GE,GE01,6.1413935,46.205774
7bbbfbc5-b86a-4a7c-bbfb-c5b86a0a7cd8,fr,Genève,1204,6621,GE,GE01,6.1413935,46.205774
a215c43f-55fe-45d8-95c4-3f55fe55d86b,it,Ginevra,1204,6621,GE,GE01,6.1413935,46.205774
385b16f6-2502-4b1b-9b16-f62502fb1b11,de,Genf,1205,6621,GE,GE01,6.1413935,46.205774
eafe2281-4a20-48fa-be22-814a2098facf,fr,Genève,1205,6621,GE,GE01,6.1413935,46.205774
a5213146-6345-4a4a-a131-4663455a4af9,it,Ginevra,1205,6621,GE,GE01,6.1413935,46.205774
f0308050-66d5-4c12-b080-5066d5ac124f,de,Genf,1206,6621,GE,GE01,6.142701,46.208358
2695c868-23ea-49ce-95c8-6823eab9ce2a,fr,Genève,1206,6621,GE,GE01,6.142701,46.208358
f99318ee-fa88-4324-9318-eefa88e324fe,it,Ginevra,1206,6621,GE,GE01,6.142701,46.208358
87437b29-1122-490d-837b-291122090d7a,de,Genf,1207,6621,GE,GE01,6.1413935,46.205774
9dd76998-487a-45d3-9769-98487a85d322,fr,Genève,1207,6621,GE,GE01,6.1413935,46.205774
5080588c-c755-471d-8058-8cc755371d51,it,Ginevra,1207,6621,GE,GE01,6.1413935,46.205774
23bdf71d-c845-4f5d-bdf7-1dc845df5df5,de,Genf,1208,6621,GE,GE01,6.142701,46.208358
67749fd8-ec7d-4b60-b49f-d8ec7d0b60d9,fr,Genève,1208,6621,GE,GE01,6.142701,46.208358
2d79e7ca-22e0-4134-b9e7-ca22e0c134e7,it,Ginevra,1208,6621,GE,GE01,6.142701,46.208358
0a1aeb4f-b652-4d09-9aeb-4fb6524d0954,de,Genf,1209,6621,GE,GE01,6.1413935,46.205774
e0e4ace7-9d60-4d46-a4ac-e79d602d4666,fr,Genève,1209,6621,GE,GE01,6.1413935,46.205774
2a663163-6d75-468f-a631-636d75368f45,it,Ginevra,1209,6621,GE,GE01,6.1413935,46.205774
97d4b6e8-3122-4f19-94b6-e83122ef1991,de,Genf 1,1211,6621,GE,GE01,null,null
83ef1ce7-2681-452f-af1c-e72681452f4b,de,Genf 10,1211,6621,GE,GE01,null,null
240d3cc2-9f0b-48d6-8d3c-c29f0b38d63e,de,Genf 11,1211,6621,GE,GE01,null,null
6b0d2f7b-5289-4e7f-8d2f-7b5289be7f15,de,Genf 12,1211,6621,GE,GE01,null,null
2628e57a-9fc5-4fce-a8e5-7a9fc5afced1,de,Genf 13,1211,6621,GE,GE01,null,null
